T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
186.72,176.869,220.635,241.717,229.364,242.919,239.89,261.682,239.26,258.452,304.545,279.056,223.66,211.509,208.595,208.854,184.957,189.564
185.375,177.149,220.572,242.352,227.11,242.144,248.47,275.483,236.097,250.457,315.846,296.207,222.318,213.87,207.063,204.75,181.081,186.414
189.81,177.663,224.877,245,229.46,243.316,255.884,276.833,237.512,253.386,331.482,331.117,221.552,214.198,204.981,202.486,183.965,185.166
189.103,176.146,223.648,243.149,226.592,246.741,271.884,275.53,240.388,249.707,330.531,374.324,228.786,220.981,208.605,202.154,181.893,183.847
187.542,178.236,222.092,245.269,229.36,248.687,301.613,268.086,233.908,254.516,320.359,419.713,233.806,219.346,207.6,204.184,181.107,183.972
190.573,177.981,225.764,244.37,233.262,260.337,325.37,261.075,231.07,248.785,304.889,467.855,238.295,216.164,210.237,202.393,180.948,185.156
186.769,177.503,227.99,247.272,232.197,272.046,353.93,250.048,230.844,237.016,285.799,501.049,252.072,219.185,209.919,199.83,178.587,185.785
187.709,178.71,225.96,247.896,237.143,293.701,394.561,250.436,231.918,240.886,274.109,540.506,267.595,223.531,205.909,200.236,181.491,183.42
186.862,177.71,229.302,248.307,242.898,321.852,411.17,242.517,229.284,240.157,265.826,571.636,291.39,228.355,210.649,203.247,182.801,181.058
187.806,177.058,227.73,248.737,253.319,363.565,424.343,237.927,231.616,243.444,256.9,579.395,342.687,243.861,208.467,197.148,181.306,184.607
187.373,182.183,225.092,254.463,269.222,421.76,424.216,236.874,231.337,242.814,243.184,577.198,395.491,264.519,213.995,201.027,183.925,182.914
189.593,179.057,231.368,262.675,294.279,466.507,411.871,236.798,226.76,241.34,239.865,532.54,453.39,303.043,215.714,196.739,179.139,182.04
186.355,179.407,227.2,271.678,311.452,499.935,377.451,235.583,230.449,245.215,234.031,480.34,516.887,325.858,222.672,198.385,174.413,178.831
190.521,181.658,230.677,269.107,324.034,508.355,332.531,232.11,229.792,239.785,230.348,439.546,544.261,354.333,222.849,195.497,176.529,184.951
188.593,178.705,232.557,271.864,331.146,498.499,314.413,231.204,228.481,235.378,224.52,401.941,569.818,372.133,226.856,193.206,173.59,185.475
188.388,178.615,233.29,280.638,345.603,504.688,289.373,235.533,225.373,230.463,222.389,362.09,589.791,396.673,229.981,197.478,175.855,182.071
186.425,181.184,230.377,290.009,355.927,488.274,273.241,232.344,224.591,237.63,223.711,335.62,568.378,404.037,239.816,193.975,173.607,184.436
190.769,178.515,230.872,296.107,358.262,470.644,266.049,231.556,228.158,235.556,222.908,308.907,558.919,438.509,252.307,196.368,175.523,187.301
190.973,178.581,231.397,304.769,393.566,456.713,249.181,227.285,227.884,234.628,220.178,298.247,510.108,465.957,267.819,197.783,175.65,186.761
188.068,179.581,234.361,324.343,434.89,426.068,249.593,229.975,223.832,234.258,216.242,286.898,463.462,512.198,302.456,193.44,172.584,182.23
186.538,180.644,237.012,343.99,454.726,385.368,245.331,230.318,229.897,231.747,217.057,275.333,412.57,539.466,342.726,195.882,173.199,185.702
187.636,179.248,236.52,394.174,508.201,330.066,242.494,228.005,223.777,232.226,214.195,264.361,333.306,543.948,387.628,207.277,178.737,182.592
188.512,182.318,245.28,465.249,510.744,302.508,237.414,227.875,225.407,227.207,212.443,260.525,306.185,526.015,431.688,211.799,182.078,182.178
190.037,184.858,263.212,545.407,481.458,285.626,235.696,224.531,226.197,234.093,215.637,254.269,287.468,478.435,490.57,222.975,187.517,183.218
188.377,191.088,284.552,612.792,428.954,273.043,238.316,226.66,225.191,231.62,216.18,254.778,265.007,430.12,519.377,236.066,192.168,184.291
187.241,195.774,315.021,606.062,379.113,261.999,235.373,227.588,224.53,228.989,214.301,250.228,251.205,364.281,515.242,271.42,191.153,181.074
185.284,204.96,362.068,572.497,329.453,254.767,239.93,227.864,225.767,232.024,218.129,243.636,243.412,319.031,471.756,295.396,198.708,179.672
187.335,217.754,405.048,516.032,296.153,255.334,233.774,227.201,220.752,233.418,211.367,246.614,241.707,291.383,419.435,313.135,207.526,179.285
191.366,252.063,390.139,431.647,279.821,249.055,236.279,224.933,222.255,229.362,207.102,254.432,243.626,272.478,347.379,296.025,237.52,180.264
203.971,270.526,351.783,370.452,262.237,245.719,231.293,226.686,224.598,229.92,210.068,254.91,231.104,262.145,296.495,264.154,254.555,192.144
221.242,252.033,316.574,333.373,253.02,250.811,237.52,225.877,226.32,232.189,207.547,249.065,237.167,248.17,263.5,242.766,238.124,215.166
229.792,237.207,286.041,317.134,246.83,244.969,234.711,225.499,227.82,232.676,207.998,247.228,228.081,248.586,248.733,221.19,222.225,232.791
222.297,214.599,265.862,301.98,242.572,242.409,231.791,226.839,224.203,224.665,211.268,243.364,228.878,233.756,236.844,209.599,204.532,217.675
227.488,204.737,255.003,295.739,239.019,247.431,235.901,228.402,228.421,233.899,209.736,247.435,228.14,231.858,232.519,206.099,196.043,199.009
245.553,205.205,249.493,287.134,235.481,243.608,232.36,225.792,224.165,237.798,212.582,242.151,227.02,231.657,224.395,199.78,184.636,219.23
246.23,194.813,247.351,277.089,237.391,242.574,231.439,225.775,227.612,240.013,210.5,244.744,227.016,230.935,222.737,203.739,185.581,211.012
225.959,193.444,241.88,274.982,233.484,241.411,232.3,225.895,241.787,253.253,219.129,246.062,220.351,228.08,216.04,202.047,175.945,199.926
213.501,192.41,245.245,268.291,234.282,240.616,231.556,237.075,272.607,276.035,228.916,247.574,222.712,227.79,220.174,196.129,184.844,189.574
206.635,188.672,242.147,263.468,233.733,238.7,232.537,245.494,300.528,308.793,237.578,239.824,228.468,224.963,212.493,192.209,180.014,186.699
200.919,189.36,241.036,267.922,231.584,238.85,233.291,259.405,344.513,351.29,243.578,244.941,222.797,219.722,216.593,201.305,176.156,185.261
195.838,184.511,237.314,262.138,231.835,238.027,233.823,277.307,385.406,388.984,258.787,247.685,218.534,219.265,218.958,194.423,178.908,186.043
191.079,185.829,241.853,263.262,231.598,240.496,235.521,287.629,420.434,435.777,269.643,247.812,220.212,221.333,215.695,192.066,176.861,186.025
189.017,183.776,236.947,257.472,228.78,240.022,236.301,291.69,445.94,448.907,274.23,253.29,217.912,221.306,211.486,194.505,172.185,184.617
185.779,186.433,237.805,259.872,228.999,239.79,239.319,316.574,489.554,484.803,292.652,248.12,221.797,223.602,211.1,191.258,176.607,184.006
186.317,186.618,240.693,258.54,230.406,241.282,234.25,328.944,499.714,504.043,313.666,253.318,223.538,226.015,210.27,199.025,172.35,189.816
183.84,185.389,236.84,259.418,228.53,239.466,238.084,335.232,533.024,515.492,310.369,260.12,223.194,222.231,209.074,197.187,177.39,187.285
184.24,182.606,240.512,261.913,232.762,234.552,235.137,329.969,516.273,504.827,313.279,256.781,219.464,218.846,210.235,194.992,173.757,187.224
183.788,186.934,246.084,256.146,226.052,239.412,239.76,299.955,450.078,448.505,291.238,271.074,221.414,222.031,211.433,196.819,175.075,191.982
183.554,184.257,235.845,256.455,227.775,236.78,229.619,279.517,395.431,404.556,268.902,254.414,222.782,216.031,209.072,189.357,173.422,186.782
184.533,182.059,236.014,249.403,225.457,235,233.517,260.632,359.132,370.79,256.473,248.978,215.617,221.194,202.412,192.637,181.702,194.552
183.386,184.044,234.461,248.136,224.939,241.266,232.534,251.495,328.176,350.184,250.211,258.139,219.869,220.019,208.619,194.613,177.601,188.874
182.638,180.409,234.625,253.752,228.958,237.456,237.829,247.49,307.135,330.577,238.295,254.67,217.583,218.978,205.644,192.508,176.188,194.988
182.472,184.294,237.375,249.469,225.46,237.468,233.43,237.83,290.864,313.356,233.752,248.775,214.696,219.96,207.549,193.967,180.835,196.457
181.299,183.365,236.132,244.843,223.431,234.247,227.294,235.662,278.548,307.383,227.939,250.42,221.676,222.105,203.995,195.038,176.902,193.929
182.132,183.861,240.275,250.133,224.749,236.235,232.88,234.438,268.935,297.92,223.637,256.84,219.764,222.71,208.651,195.805,178.98,194.23
183.169,184.989,234.659,248.642,221.645,238.043,232.026,230.102,257.959,281.66,222.84,249.185,219.809,216.707,204.288,196.508,177.145,195.871
192.429,185.456,236.861,249.191,225.825,233.655,224.726,227.662,255.593,274.83,222.898,245.972,220.831,217.898,207.233,194.146,180.974,204.298
190.463,185.508,236.41,248.928,223.069,235.333,231.144,232.962,252.969,278.654,225.635,249.617,223.275,215.54,207.956,191.742,181.364,197.113
184.037,182.297,237.209,248.864,223.364,238.51,226.016,230.627,253.579,273.16,224.154,247.978,218.459,218.941,208.567,191.838,176.699,192.178
185.364,180.771,233.246,246.696,222.293,234.838,228.424,228.608,246.04,265.91,221.959,246.469,213.185,214.991,208.926,186.459,177.295,192.408
183.476,184.284,230.141,246.91,225.175,232.579,233.827,230.464,246.669,266.372,221.77,239.904,215.457,220.108,211.947,188.695,173.04,190.972
181.644,180.721,234.526,247.063,224.153,235.7,231.067,227.282,242.592,261.598,218.053,247.25,214.55,217.17,213.365,192.393,170.87,186.58
182.984,179.719,229.408,248.49,223.644,236.036,228.803,227.643,242.324,265.327,218.828,243.923,218.741,215.759,206.449,193.321,173.124,184.595
183.001,177.977,231.969,244.782,223.913,234.884,229.646,225.913,239.034,259.846,217.77,241.562,216.367,210.667,208.781,194.571,174.656,182.319
184.652,179.301,228.512,245.854,221.305,234.484,228.396,228.883,241.068,259.314,224.82,245.012,215.137,209.491,208.351,197.055,175.477,183.27
182.859,180.527,234.579,247.513,226.622,236.185,230.009,231.118,257.366,281.473,229.906,240.88,218.189,212.173,206.493,194.668,180.705,179.647
186.091,178.903,225.404,243.863,223.192,236.33,232.683,245.148,300.586,308.202,244.125,243.065,213.016,212.901,207.7,195.786,176.194,182.586
184.706,178.077,225.631,245.071,221.1,234.91,232.146,272.249,353.082,354.949,265.744,239.404,214.509,205,209.705,200.124,180.341,186.331
185.722,176.414,225.07,245.183,222.876,236.147,235.386,284.376,384.337,378.434,291.225,242.534,212.8,207.08,209.974,200.275,186.405,184.469
183.289,178.396,227.535,243.789,224.557,236.082,234.801,290.648,399.989,400.793,289.91,244.735,216.099,205.537,201.498,198.582,180.916,184.788
186.667,177.354,225.268,244.773,224.556,236.521,232.694,298.894,412.912,416.372,302.348,243.836,215.401,206.383,205.77,202.247,182.315,182.794
184.498,176.355,226.628,243.534,224.047,238.502,229.069,300.301,423.383,432.434,317.369,242.068,212.374,203.346,201.242,199.802,179.879,185.997
185.019,176.859,227.169,245.677,226.624,238.09,233.679,302.802,448.056,435.936,313.686,240.728,213.761,208.475,198.305,206.305,182.486,183.942
184.522,179.637,224.745,242.877,224.881,236.147,233.903,294.727,440.766,444.593,309.076,235.648,207.932,201.256,202.672,206.94,180.887,181.745
190.844,175.737,224.431,241.565,221.819,237.006,236.71,274.276,394.512,405.944,295.615,230.404,211.137,199.111,201.623,205.025,185.639,190.834
190.363,176.1,222.729,242.373,223.743,235.899,229.623,250.617,344.873,360.588,263.676,230.719,211.982,200.574,202.116,210.005,180.217,189.408
200.714,182.404,227.996,245.091,224.194,232.03,233.82,244.336,313.673,340.989,254.746,229.593,212.23,193.623,196.391,207.885,187.679,195.074
216.175,186.268,230.039,246.23,223.583,231.906,232.716,238.552,288.327,313.093,247.023,229.083,205.205,200.827,201.237,207.827,184.277,200.868
231.296,192.305,234.928,253.816,228.667,235.479,231.929,232.425,270.522,302.045,236.357,222.34,208.856,195.247,197.544,215.404,190.072,217.791
251.149,207.218,265.366,270.811,231.164,234.369,228.491,226.646,263.022,290.593,232.027,227.256,208.84,203.679,208.109,227.266,199.997,228.957
275.873,222.033,302.892,310.767,244.865,233.782,228.484,230.34,251.249,288.535,228.031,229.84,206.932,202.407,217.009,227.258,201.899,230.727
281.762,235.215,332.868,351.279,269.114,240.747,232.554,226.449,247.624,267.008,228.473,225.914,208.982,206.701,225.095,231.547,199.275,230.169
289.059,235.256,344.708,373.639,280.767,241.666,227.899,229.819,248.479,261.551,224.602,231.543,204.822,212.515,224.226,229.475,204.746,228.383
286.313,236.015,346.585,369.587,293.934,240.294,227.274,224.817,239.277,252.59,222.176,229.809,212.117,207.744,223.942,228.805,203.76,228.767
286.743,241.508,350.689,379.857,302.577,239.541,232.616,224.838,238.105,256.226,219.723,230.441,209.583,216.975,219.535,223.684,196.697,237.745
300.253,244.267,370.332,397.93,310.435,247.195,232.777,224.271,238.254,252.343,226.584,229.762,211.768,213.731,218.514,227.107,197.361,251.877
303.486,255.372,389.045,420.566,334.012,243.329,231.976,224.806,233.932,249.176,218.65,232.762,207.975,210.657,219.753,220.723,201.191,258.862
309.349,268.663,410.215,457.582,354.965,252.329,233.206,226.142,234.237,245.149,220.457,229.636,214.694,220.09,224.86,222.734,204.922,273.515
314.132,271.314,424.898,483.678,379.648,259.56,225.897,223.19,229.107,248.141,220.043,228.623,213.858,219.08,221.102,217.363,199.561,263.807
328.468,281.363,440.119,492.746,387.85,266.505,232.22,222.295,234.812,242.404,224.305,236.188,210.779,213.904,218.74,221.64,202.408,277.899
325.772,281.916,450.31,506.312,396.053,270.744,236.017,227.496,231.365,253.051,221.639,229.63,220.297,217.898,212.635,219.824,195.237,276.604
325.502,281.841,443.751,506.065,406.562,277.134,234.72,224.336,230.85,238.061,222.535,229.975,216.358,215.79,219.326,219.008,192.89,251.454
334.766,273.546,443.585,488.088,392.032,273.918,230.666,226.2,231.344,243.176,226.299,224.83,207.971,207.611,213.837,223.61,188.162,234.693
348.393,281.684,436.87,490.842,382.691,271.469,232.773,223.951,230.546,240.226,229.186,217.623,211.309,205.503,217.491,216.89,189.084,217.942
354.496,279.274,411.701,481.801,387.117,269.168,233.186,220.824,225.931,233.681,229.486,226.377,201.615,206.895,218.13,218.181,184.884,208.433
343.15,274.384,416.115,490.761,392.228,274.003,231.461,222.925,224.208,241.114,231.572,225.975,208.327,207.765,211.723,222.514,181.023,206.018
314.882,263.013,404.213,467.816,373.916,267.738,230.731,225.011,224.955,243.668,229.574,216.679,207.264,206.682,218.109,216.552,183.457,202.543
295.116,259.951,409.285,444.18,360.643,268.251,233.739,222.631,228.746,244.247,234.568,225.435,208.937,203.91,215.605,219.195,183.289,195.81
297.775,256.758,398.102,429.582,348.365,261.121,235.456,222.638,225.308,238.912,235.029,221.793,205.941,205.525,214.151,219.187,183.486,200.706
282.326,245.22,366.849,391.663,326.766,258.979,228.676,221.402,231.246,239.003,231.18,221.463,210.234,200.272,208.247,209.201,180.896,207.699
267.518,240.196,353.338,370.503,315.651,259.212,230.48,223.915,228.986,243.872,231.129,225.843,210.189,203.009,205.786,211.723,181.919,211.837
242.359,236.445,349.012,356.079,309.259,255.173,230.821,228.92,227.651,243.444,234.18,232.228,213.032,201.636,204.207,204.962,183.902,200.42
239.051,234.885,337.319,343.976,293.498,249.501,231.094,236.307,249.947,262.662,244.553,230.231,213.455,206.472,207.116,201.132,179.728,196.61
228.103,227.252,309.046,321.22,274.766,247.125,232.239,242.779,272.838,279.34,253.398,238.657,214.11,203.367,201.749,198.703,177.78,196.399
227.63,216.256,289.665,305.6,267.944,246.442,230.833,257.261,299.948,315.54,266.398,236.133,217.052,199.664,199.867,195.967,177.529,198.641
225.003,208.034,277.058,289.223,256.099,242.635,232.417,267.799,327.601,347.035,273.832,238.336,215.189,206.052,204.612,194.429,176.223,196.969
213.103,205.919,271.639,285.225,245.185,241.099,233.481,277.132,369.598,380.856,295.838,242.019,216.547,205.478,196.398,198.659,177.142,192.015
206.544,199.319,262.117,283.418,240.122,236.865,232.897,301.385,422.705,415.79,312.609,239.321,216.392,202.469,202.321,196.069,178.673,184.5
205.087,199.591,264.606,275.554,237.318,242.006,230.13,306.673,436.367,429.989,325.322,237.037,219.797,202.296,205.888,192.459,178.801,180.693
201.477,195.465,259.13,274.099,239.366,242.318,231.96,324.51,473.185,479.372,351.662,246.923,212.822,202.985,203.221,193.739,176.22,181.264
198.522,191.362,253.201,269.66,234.87,239.797,234.434,310.932,456.306,461.84,336.842,244.673,211.932,202.33,202.051,192.36,175.592,182.212
197.987,189.857,246.972,266.603,232.98,238.262,231.594,294.211,409.592,439.801,316.381,235.556,214.68,206.664,196.228,192.412,176.405,180.561
197.154,186.645,241.361,263.561,234.641,239.865,233.171,270.475,365.351,394.136,288.053,241.515,214.721,207.182,194.716,193.242,169.682,179.669
193.616,188.43,243.987,261.808,229.031,238.345,234.086,256.286,327.781,367.58,272.994,236.099,212.189,198.17,200.544,197.269,179.679,184.908
194.276,186.125,239.419,259.597,225.355,239.895,233.739,245.046,301.785,335.064,264.555,232.262,211.277,205.201,199.179,199.033,182.676,186.426
199.288,185.24,240.094,259.188,228.764,239.543,229.216,240.685,282.894,318.34,260.77,223.769,213.917,197.259,202.509,198.146,178.653,191.055
195.168,184.623,233.408,257.484,230.834,237.059,228.883,235.42,278.722,310.088,258.59,232.836,212.365,200.475,202.133,193.662,182.257,197.951
201.522,182.76,233.39,254.343,227.102,237.458,233.443,232.237,259.045,291.997,255.207,227.105,206.086,195.821,202.358,202.723,183.309,194.929
198.647,186.08,231.112,251.821,225.805,239.734,229.66,233.733,260.225,283.774,252.965,225.509,209.032,199.824,196.6,197.225,177.488,194.589
196.974,181.053,229.357,254.544,227.583,238.871,231.244,229.935,251.155,276.032,249.615,223.855,208.333,201.127,203.409,199.129,180.974,193.052
196.976,182.473,232.987,255.658,230.3,236.965,231.306,230.498,246.913,273.636,251.008,226.435,205.633,196.713,202.863,198.821,182.15,195.561
195.919,183.769,235.208,259.983,229.382,236.285,230.607,229.561,243.19,268.806,243.053,224.299,207.331,198.556,207.426,202.56,178.344,202.862
197.622,179.438,235.148,258.642,230.108,231.631,227.677,224.713,241.121,266.912,237.816,224.877,205.264,196.028,205.416,193.049,178.038,194.982
195.76,179.72,233.866,258.006,229.964,236.561,230.343,226.761,235.21,261.67,236.346,234.028,213.185,197.485,201.109,195.302,176.425,196.215
197.538,182.06,237.097,260.299,230.532,234.185,232.321,225.442,236.989,251.609,230.402,229.66,215.678,203.077,205.947,194.088,178.76,191.638
193.546,182.265,233.853,258.71,229.852,238.177,229.086,227.394,235.882,255.902,229.467,230.833,207.482,199.892,199.651,192.33,175.396,190.021
189.338,183.243,233.743,261.087,231.602,234.492,231.636,224.432,233.508,253.059,226.783,236.343,210.473,199.358,200.495,193.113,177.624,190.801
187.773,177.195,234.751,259.58,227.248,233.97,230.501,226.03,230.101,251.62,220.488,230.491,206.935,205.565,196.102,191.926,175.46,185.267
192.836,180.285,238.046,260.608,227.867,237.028,231.821,225.426,229.365,247.117,221.77,230.735,211.072,202.698,201.64,195.253,171.471,185.034
188.23,177.714,238.03,254.66,226.234,237.2,229.243,223.043,230.713,246.152,221.814,233.259,207.045,205.117,202.128,194.486,173.095,185.623
187.438,178.706,236.045,258.289,230.644,230.652,227.64,221.604,226.95,246.62,218.738,232.441,212.302,202.478,198.633,191.942,173.269,186
187.024,180.264,235.301,258.658,227.953,236.418,226.944,222.713,226.571,245.335,217.199,234.253,213.243,206.981,201.058,190.157,172.711,187.433
185.096,178.505,236.879,261.755,231.174,236.997,231.14,221.757,224.67,245.301,216.641,235.975,214.133,203.864,203.574,191.58,170.546,184.963
185.096,179.428,234.377,256.704,224.816,230.389,225.76,220.671,222.649,238.968,214.336,237.16,215.838,206.969,195.74,193.195,171.127,186.837
181.724,179.494,232.849,254.273,223.773,233.207,230.759,223.039,226.314,244.136,221.457,240.704,211.27,199.571,203.277,192.234,173.422,183.442
179.368,179.715,235.975,258.961,224.368,234.554,230.936,219.442,224.796,239.987,211.076,241.21,213.482,209.269,201.54,191.997,171.431,181.129
177.208,180.47,236.506,251.97,224.893,234.413,231.947,224.632,224.3,234.665,218.873,236.33,211.385,207.657,206.909,190.093,171.451,180.16
177.742,180.333,238.352,257.31,226.107,235.714,231.45,223.481,227.541,232.33,215.045,237.522,216.68,210.657,200.579,188.409,173.491,182.138
180.681,181.223,236.341,255.445,228.203,232.941,229.351,221.908,227.75,236.383,209.643,241.867,213.421,205.21,202.967,194.473,169.853,183.911
177.935,180.409,235.822,256.394,225.135,235.765,230.281,225.479,226.622,238.574,216.832,233.796,213.908,208.077,204.223,192.734,172.91,182.429
179.867,184.884,235.688,257.182,226.969,233.189,230.367,224.348,224.213,239.888,213.252,236.981,217.757,208.463,201.463,188.923,173.751,181.156
177.305,178.932,232.148,256.007,224.386,235.222,225.02,221.675,226.432,235.787,211.564,236.935,213.446,210.096,202.988,190.332,173.671,182.66
178.461,181.595,233.537,251.965,228.723,235.403,227.38,226.19,226.021,236.787,213.025,237.58,214.273,213.003,206.214,189.492,173.043,183.104
177.795,179.697,228.317,255.291,222.037,232.314,227.84,222.457,224.458,236.801,215.762,233.127,209.48,211.852,202.388,194.343,172.321,177.801
177.129,179.458,235.197,254.277,224.826,236.059,231.543,225.869,227.963,229.335,214.906,232.698,215.144,213.09,200.47,190.964,175.636,186.19
176.493,180.328,231.957,253.638,225.968,235.699,227.903,223.45,223.983,226.779,214.32,232.617,216.444,205.769,203.156,194.212,174.292,178.153
175.87,181.747,232.186,252.344,225.545,236.663,228.999,221.689,225.874,238.09,215.379,233.262,213.91,205.099,201.895,193.31,174.997,178.669
178.674,182.979,228.294,251.874,224.845,237.499,232.796,222.444,221.89,232.816,216.279,233.704,213.797,204.238,202.177,192.091,173.344,178.672
197.735,190.654,232.83,252.821,224.661,233.763,226.649,223.998,226.649,233.309,214.742,240.741,213.007,203.037,203.04,190.231,177.699,206.862
199.31,189.221,230.076,249.56,224.669,232.481,226.48,222.192,223.827,234.604,213.113,232.488,210.236,205.398,202.93,188.574,173.566,217.276
193.151,188.235,233.055,252.817,228.108,233.828,228.654,224.43,227.552,230.851,212.531,239.664,216.027,206.781,204.156,191.137,175.838,201.85
185.853,185.3,233.425,254.053,222.806,229.603,230.99,220.93,226.077,227.332,208.383,233.812,216.534,205.895,203.702,192.86,173.107,193.856
186.245,186.031,230.991,255.276,222.04,234.547,227.829,220.676,223.12,230.883,209.836,239.901,216.748,210.796,203.616,194.734,172.673,187.31
184.529,183.728,231.043,249.431,225.694,232.953,227.49,221.181,225.403,231.678,209.281,236.713,218.507,212.63,206.537,196.552,170.766,189.264
184.102,186.884,235.57,253.432,223.098,236.422,229.123,222.595,224.766,233.489,208.492,239.846,217.16,215.534,206.002,197.283,172.35,187.006
184.963,183.09,233.907,250.006,220.329,234.301,230.301,221.589,222.111,235.221,204.697,238.361,215.196,217.031,203.019,199.668,170.702,188.006
182.966,186.114,232.374,251.216,224.133,235.054,230.52,220.523,225.994,229.311,207.18,238.583,219.563,212.157,207.437,192.332,171.908,183.218
183.25,185.963,236.272,252.484,223.038,233.389,230.081,219.815,224.804,227.681,209.5,240.225,218.998,213.75,208.374,196.407,170.939,187.04
183.973,185.113,232.339,252.51,221.578,235.397,229.371,222.727,218.914,230.992,211.912,237.744,215.894,210.667,201.928,190.382,171.702,179.696
180.806,181.039,233.283,248.824,221.797,236.556,227.659,222.074,222.542,228.008,212.584,232.481,213.741,210.682,200.244,192.426,169.095,180.549
179.491,183.126,229.554,248.027,221.96,233.591,230.43,220.22,222.285,228.269,215.152,231.29,218.482,212.645,202.491,188.245,173.295,175.644
180.326,179.664,231.596,249.251,222.336,234.52,228.067,221.889,223.487,230.915,213.033,232.096,215.167,205.485,197.888,193.89,176.231,178.494
176.792,178.789,228.975,250.896,221.234,231.437,230.316,219.329,222.045,231.255,214.514,230.306,212.408,204.836,201.088,194.47,176.566,177.592
179.354,181.946,227.852,250.369,218.783,236.829,231.029,219.544,224.057,229.864,221.143,226.367,212.149,201.284,201.742,195.648,177.121,182.893
179.537,181.044,228.33,245.212,228.597,234.207,225.993,219.751,226.223,230.976,221.898,229.892,212.331,198.914,200.193,187.481,180.032,178.666
190.9,193.544,233.457,251.481,221.656,230.396,226.157,218.76,222.889,225.402,221.752,231.552,215.09,195.373,203.53,194.761,184.925,184.623
189.28,206.035,230.44,245.324,221.699,236.232,228.776,219.098,221.372,232.035,221.1,225.522,210.797,204.485,194.342,191.602,191.627,192.39
201.187,209.559,229.314,245.415,221.417,233.887,230.33,223.107,223.75,228.21,225.764,224.883,210.327,198.065,200.744,195.723,200.009,212.88
219.081,201.009,225.506,241.271,220.849,237.363,230.44,218.837,225.33,228.715,226.715,217.667,206.926,192.861,202.977,200.602,190.003,257.525
225.307,195.313,227.658,245.534,223.634,232.989,229.877,220.268,224.443,227.269,229.172,222.846,205.43,197.775,202.191,195.489,185.101,247.991
212.918,187.693,225.312,242.198,221.81,234.494,229.744,219.787,225.853,231.324,241.82,215.997,202.372,195.639,199.228,202.574,185.422,232.064
204.966,183.997,216.95,242.496,217.763,232.924,231.054,226.11,244.57,245.934,239.777,217.58,203.926,200.164,203.063,205.245,180.064,219.767
197.222,181.401,223.408,244.6,223.128,235.554,232.041,233.81,266.688,263.25,260.365,223.605,202.363,193.92,201.14,211.563,179.439,210.696
192.069,180.375,222.515,239.454,223.984,238.357,233.697,254.41,317.565,304.62,284.684,225.164,199.002,193.019,207.077,217.451,179.408,197.071
190.814,177.028,220.343,242.58,222.376,237.107,230.961,274.944,372.033,353.351,303.209,223.404,203.083,196.981,208.349,221.832,177.133,201.248
185.253,177.343,223.156,241.288,221.712,235.063,231.617,289.536,414.074,379.668,334.996,226.719,198.381,191.917,203.807,219.618,174.277,197.377
186.265,179.283,218.086,235.05,226.923,237.459,233.887,304.579,456.046,425.322,355.945,220.744,201.775,191.188,207.565,222.063,179.118,193.255
187.235,176.676,219.339,237.651,221.077,235.242,239.406,325.714,491.902,458.782,391.002,222.827,200.66,194.676,208.709,215.434,180.116,192.169
186.038,177.336,221.545,240.248,222.779,235.881,232.649,330.3,492.172,473.128,401.402,229.617,200.637,188.58,208.488,216.783,177.491,194.917
184.489,177.739,215.258,239.012,223.682,235.718,233.949,321.562,495.046,483.245,399.977,221.843,205.273,195.914,208.474,215.962,177.532,191.85
184.998,177.271,218.391,239.77,223.958,240.024,234.633,305.877,461.269,441.609,374.098,221.185,201.119,194.948,207.914,214.459,177.688,194.463
185.766,175.255,215.991,239.297,226.336,235.865,229.259,279.163,410.36,415.247,345.014,220.096,201.191,196.287,210.126,215.805,175.85,190.463
184.655,176.235,217.35,234.76,221.975,234.424,230.111,258.701,345.203,363.564,302.545,221,196.223,198.657,206.26,213.552,178.945,189.979
185.617,174.853,219.046,236.503,220.346,236.007,228.294,245.848,318.068,332.226,285.949,217.917,198.376,195.293,205.16,214.56,178.552,190.282
188.002,177.115,217.412,240.397,223.423,236.516,228.961,242.025,288.457,307.479,272.98,217.238,197.923,192.034,206.121,211.091,181.514,192.531
188.885,178.387,219.168,238.652,223.526,234.051,224.061,230.867,283.865,309.91,275.533,220.731,198.84,190.929,212.36,214.253,177.318,195.485
195.423,175.446,216.148,236.325,221.239,231.251,228.827,235.929,272.601,293.346,271.543,220.596,198.642,189.324,203.121,218.728,179.006,201.291
204.475,177.226,216.556,237.962,220.947,235.708,231.097,230.495,264.039,287.638,264.398,226.225,200.624,193.818,206.991,214.511,181.014,206.991
198.399,176.397,214.769,236.093,225.218,234.769,230.539,234.119,264.767,279.54,274.301,220.852,196.565,195.404,205.356,222.538,181.46,203.748
197.456,172.615,213.89,237.373,221.287,235.401,230.864,240.414,277.935,293.851,287.906,227.886,197.097,195.938,209.844,224.951,184.081,197.129
191.582,176.576,214.39,235.118,222.196,234.517,233.82,265.727,321.058,326.875,321.793,223.898,201.372,193.907,212.686,227.146,186.092,207.025
186.077,176.46,214.355,237.526,223.463,236.043,231.31,280.4,356.147,340.785,339.824,226.176,196.676,195.858,211.226,222.591,182.997,202.497
188.024,175.018,211.283,235.786,218.382,233.614,234.873,269.732,335.931,333.271,328.398,229.086,197.534,194.944,210.958,221.665,179.942,197.117
189.192,176.525,214.792,237.237,225.586,230.989,232.18,253.842,309.258,319.548,313.625,224.287,197.399,194.602,211.209,222.195,184.517,195.571
