T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
197.64,183.871,198.185,213.892,264.208,430.96,374.043,305.936,245.524,254.246,276.721,319.644,545.39,583.34,293.801,203.937,199.344,181.874
196.364,184.732,195.992,205.413,245.556,428.743,401.416,308.714,245.775,254.384,282.968,331.038,564.374,514.212,281.073,202.28,199.152,181.098
193.295,185.585,197.596,195.95,228.124,405.628,426.7,324.136,243.936,253.388,287.326,362.047,559.622,470.462,266.015,203.205,197.07,182.238
194.982,184.274,198.037,201.257,215.509,388.251,453.286,337.792,251.593,250.333,299.244,399.706,554.598,425.976,264.519,203.811,196.134,178.679
197.746,182.27,196.641,195.341,203.98,356.415,459.639,345.798,259.273,259.406,310.113,406.768,528.888,379.694,257.707,200.11,199.315,182.105
196.683,186.757,196.088,194.058,197.065,338.572,494.24,365.482,262.773,269.964,314.892,443.262,499.754,356.094,245.179,198.728,198.014,180.481
198.616,183.294,196.961,190.74,195.093,300.776,513.899,410.305,266.233,271.054,361.814,478.306,461.715,338.486,244.93,201.864,196.432,181.607
195.388,185.796,194.232,194.688,191.297,272.151,565.002,490.097,282.797,287.188,413.794,510.997,410.98,310.809,240.762,201.892,196.744,184.783
195.764,182.01,194.308,192.673,185.832,254.94,534.231,585.525,305.454,317.283,492.547,503.194,365.199,306.809,238.639,200.409,198.898,182.774
191.862,184.331,199.154,188.067,186.989,236.226,470.077,649.416,338.211,326.96,529.003,489.459,320.634,294.156,238.032,200.837,199.521,183.469
199.467,186.307,198.252,192.639,182.403,222.716,410.793,713.07,372.255,346.616,551.654,424.647,289.813,289.809,234.372,201.106,194.975,178.583
196.28,183.413,191.765,189.543,186.828,209.687,358.493,814.167,412.896,380.728,595.951,389.209,269.604,277.08,229.188,200.118,198.432,177.533
196.559,185.787,194.089,187.505,181.652,202.14,320.219,859.691,460.282,437.457,617.98,352.965,257.902,279.729,237.132,205.866,201.64,179.088
198.122,184.618,193.956,186.63,183.661,204.945,286.329,857.268,529.749,521.29,581.183,313.435,240.669,267.108,232.724,197.703,196.461,182.721
198.943,188.8,194.424,187.541,178.1,198.512,264.938,814.883,588.396,550.283,535.267,290.362,236.591,274.847,227.921,201.969,197.156,180.071
202.122,188.806,197.146,187.37,178.425,191.891,242.175,690.447,650.15,602.801,459.363,267.074,231.48,263.854,229.428,205.923,196.151,183.705
198.157,189,192.979,180.373,178.075,193.184,228.512,600.126,644.104,626.565,405.119,243.656,227.018,257.125,221.622,202.441,199.36,181.807
203.301,181.8,195.672,183.173,178.244,191.927,226.558,524.302,654.128,610.79,371.122,242.409,224.89,258.698,220.639,204.949,198.079,179.117
201.116,187.296,195.213,183.522,177.688,195.055,214.762,457.064,609.771,579.696,333.436,239.479,218.791,252.128,223.062,203.898,197.527,182.186
198.866,189.622,196.976,184.649,177.869,191.153,214.897,393.817,540.773,514.101,316.244,230.788,216.976,251.899,218.047,204.52,199.217,179.324
201.937,188.832,200.222,186.272,175.068,193.375,213.901,359.107,474.37,445.308,299.642,229.462,217.368,249.076,222.51,207.896,197.495,179.71
201.976,185.71,201.638,191.591,176.984,196.082,213.921,334.92,412.656,386.232,285.991,219.05,218.894,252.962,226.367,208,199.138,185.269
206.591,187.72,215.054,193.63,180.995,190.701,213.327,315.239,369.996,352.913,278.015,222.374,217.004,254.302,235.689,206.624,197.115,179.162
205.547,191.016,223.211,206.339,181.05,196.038,215.493,310.014,336.857,322.822,274.108,227.306,220.396,260.33,245.639,209.87,201.962,186.188
209.388,192.734,231.429,207.892,184.102,196.091,212.163,301.315,314.178,299.877,267.657,228.268,215.742,272.542,257.953,213.035,199.652,180.693
215.518,192.908,233.463,216.478,188.722,199.694,216.76,295.459,297.396,294.254,274.189,222.229,217.852,271.163,259.745,212.953,197.521,180.329
210.748,194.814,230.563,213.026,190.165,195.47,215.365,296.994,293.729,274.5,268.884,226.138,218.508,266.028,260.205,212.557,197.851,180.319
210.898,192.344,232.878,207.062,190.891,192.388,216.002,288.268,278.374,281.442,265.956,222.326,214.522,258.083,249.182,208.331,201.4,183.538
208.02,194.849,230.192,204.769,185.484,193.925,216.978,287.119,275.044,270.42,263.244,218.991,216.171,261.809,249.091,210.197,200.111,182.124
203.701,191.943,227.188,201.269,181.948,190.455,212.478,286.335,260.493,263.663,260.18,216.741,212.299,256.816,251.284,212.096,199.047,181.624
201.959,192.082,224.627,197.226,183,186.098,207.945,283.374,264.879,267.391,263.61,220.685,212.325,262.521,241.871,204.291,202.597,180.531
197.937,189.278,219.523,195.514,185.996,189.295,206.625,279.414,257.044,257.63,266.988,218.447,208.163,253.878,236.226,206.915,197.925,180.133
201.386,189.9,218.847,199.108,184.027,192.397,209.543,277.529,257.308,262.928,262.738,219.256,212.057,255.99,234.138,210.514,205.389,179.933
196.598,189.92,216.743,201.082,184.084,188.973,208.478,274.609,247.322,254.467,262.584,214.688,210.333,244,238.721,205.417,200.548,176.429
197.195,188.546,214.088,196.106,182.192,189.812,208.416,271.541,249.256,258.322,260.922,212.815,207.047,256.649,236.372,207.059,201.048,182.457
196.52,192.317,216.864,196.591,182.36,189.592,204.495,269.977,252.447,257.884,263.387,210.471,207.744,251.066,230.091,204.228,196.319,178.517
198.344,193.91,220.044,200.755,181.948,188.858,211.075,275.119,247.086,257.395,263.837,216.976,212.161,247.49,229.258,206.492,201.337,181.548
201.346,194.943,220.659,195.892,180.344,189.375,206.555,270.484,251.861,262.848,256.166,214.285,207.177,244.156,225.798,201.75,197.715,183.231
206.943,193.153,218.802,195.428,179.98,189.397,207.058,268.099,251.641,250.004,255.852,221.988,212.884,249.222,233.499,206.774,196.401,176.464
203.301,192.292,220.696,195.349,181.025,190.175,205.986,273.712,247.324,244.649,261.456,215.082,207.813,245.288,230.323,200.449,198.692,183.767
203.037,193.106,217.914,196.048,180.805,183.725,206.296,267.504,246.795,245.025,255.035,223.344,209.9,245.021,221.088,206.411,202.099,179.569
203.726,192.571,217.925,194.933,179.681,185.754,203.978,271.611,243.546,257.402,255.422,221.091,208.148,249.944,224.443,206.191,202.369,182.257
212.535,194.838,214.203,196.55,185.38,187.062,208.209,274.502,245.317,250.931,259.922,215.612,209.965,244.201,225.46,202.039,200.448,182.314
210.594,191.364,215.648,197.543,180.02,183.643,207.834,265.562,245.04,253.29,259.424,220.682,212.469,242.771,226.531,204.144,199.068,182.519
207.427,193.935,214.703,195.161,177.996,186.124,206.125,264.14,248.366,244.743,256.625,214.921,211.337,247.267,226.226,204.724,200,180.11
205.569,192.282,218.021,195.317,180.179,186.645,206.216,266.549,242.454,248.591,257.419,214.841,215.142,245.42,224.466,206.86,199.263,182.662
204.559,192.953,216.42,196.151,180.618,186.96,209.812,264.564,242.54,247.978,255.003,220.309,211.97,251.014,227.352,208.598,198.699,180.533
205.646,193.358,214.39,189.74,179.645,186.064,207.404,267.401,246.055,246.341,259.18,224.094,210.323,255.903,224.355,203.423,199.66,182.114
203.071,191.411,214.597,194.356,183.536,188.525,210.175,267.296,242.78,244.685,258.448,219.65,213.081,245.983,220.666,202.22,198.692,178.543
205.23,192.223,211.041,195.837,181.405,189.831,206.298,267.267,242.903,251.018,264.201,219.232,214.055,253.691,218.848,206.299,200.539,184.498
202.089,196.088,214.484,193.293,178.582,188.539,206.728,260.202,238.703,249.717,262,216.868,208.25,250.771,219.141,201.858,201.884,180.967
196.762,189.421,215.336,194.752,182.151,189.752,206.425,264.868,237.315,251.529,258.273,218.035,208.441,248.396,221.906,205.317,200.833,183.236
205.033,194.372,213.273,193.416,183.039,191.96,209.368,263.646,241.892,251.504,260.872,219.615,210.652,246.146,219.522,205.457,198.262,180.714
204.929,194.63,212.417,193.25,179.842,195.009,206.62,265.506,242.026,241.986,253.948,219.635,212.476,246.59,219.305,202.002,200.215,180.745
208.193,192.818,212.938,195.846,182.627,187.439,209.913,265.463,239.7,251.377,258.68,214.212,211.87,244.274,214.487,203.543,201.142,183.755
204.626,198.25,213.307,189.341,183.652,186.612,212.26,266.825,237.971,245.406,256.366,218.982,212.268,248.931,220.979,204.213,201.939,182.938
207.811,196.448,209.148,194.438,182.731,187.2,210.606,264.802,234.423,252.793,268.625,217.976,210.175,249.024,213.757,203.573,199.685,184.055
201.969,193.62,209.461,190.772,180.319,186.534,207.094,267.854,241.443,251.779,262.73,219.003,212.311,248.41,216.531,202.797,200.713,180.469
206.053,196.607,210.373,193.339,182.285,186.725,209.875,273.041,246.185,255.913,256.291,216.25,211.201,244.24,222.792,203.825,203.17,182.35
205.104,196.613,210.127,194.298,183.299,191.115,212.445,261.025,246.513,247.815,260.672,216.076,208.951,244.153,217.223,202.055,198.131,182.729
204.417,195.004,211.028,190.276,180.538,192.264,206.94,266.144,240.608,251.493,259.515,220.782,210.567,247.681,216.9,204.037,199.315,181.136
206.504,194.252,211.851,194.44,180.912,191.552,210.897,264.214,238.621,245.446,257.174,217.253,208.756,241.955,218.806,202.169,198.244,181.119
202.341,193.984,207.937,191.952,180.905,188.563,207.942,261.337,241.698,244.246,253.424,217.688,210.002,244.67,216.126,202.772,198.975,182.102
203.455,191.573,212.06,192.579,181.068,187.601,216.678,265.136,237.7,245.482,257.288,219,206.24,239.434,216.513,204.951,197.299,182.886
204.067,195.033,206.036,188.37,182.794,190.998,207.267,265.364,241.423,247.707,260.305,218.247,211.209,244.198,216.352,200.982,200.679,184.61
205.006,198.225,205.885,191.055,177.29,190.213,211.065,264.093,235.648,245.38,257.256,215.265,213.362,244.667,217.645,202.203,202.384,180.143
209.374,195.554,201.867,192.077,182.21,191.729,209.971,267.494,243.57,248.12,254.968,217.682,209.352,250.097,215.654,202.362,198.272,182.221
205.343,194.493,205.804,192.281,181.984,185.812,210.935,265.5,237.211,250.243,255.116,216.109,211.665,237.809,218.839,203.75,201.109,181.65
202.224,194.438,207.291,187.952,179.76,188.574,211.974,260.809,247.786,250.004,256.058,216.212,206.132,241.948,214.103,204.096,201.625,185.345
204.459,194.438,212.052,191.7,180.195,187.208,207.853,265.342,236.608,251.819,254.703,219.741,212.937,240.573,215.208,200.754,197.396,183.079
201.937,194.364,205.187,194.445,179.878,190.421,211.651,265.543,245.859,253.967,255.846,214.171,208.073,242.247,214.261,208.063,199.516,182.031
201.795,195.397,202.774,187.327,180.326,189.071,211.95,266.43,244.344,249.098,261.346,220.215,213.191,250.569,216.836,202.093,203.303,181.033
197.427,192.658,199.852,192.719,178.176,187.377,210.159,264.597,240.907,244.062,258.14,217.632,213.258,245.635,212.138,199.953,197.703,181.429
200.055,191.07,205.808,192.365,184.763,189.616,212.887,267.438,239.132,250.688,254.439,214.403,209.445,248.406,216.487,203.864,203.728,181.705
201.787,191.742,206.591,187.601,181.505,185.78,208.959,268.778,243.949,253.138,257.535,216.709,211.902,244.51,216.273,203.228,200.984,181.283
196.953,189.62,200.265,189.464,179.142,191.847,211.51,265.658,239.584,246.851,252.058,214.438,206.565,240.233,218.238,200.602,196.968,182.114
195.402,196.074,204.997,191.93,181.706,187.31,210.75,266.905,243.932,252.92,254.547,213.568,211.341,238.403,219.132,201.994,201.326,179.969
202.228,193.534,199.576,192.808,181.676,190.233,210.264,263.603,244.156,246.819,258.578,217.226,214.656,245.427,214.947,204.213,203.014,183.183
202.415,193.485,202.497,190.418,183.711,190.712,208.238,264.916,243.8,252.511,257.477,217.921,210.425,245.535,216.082,200.11,200.272,181.229
203.016,194.906,202.435,189.44,183.656,191.361,211.81,264.395,241.74,246.214,256.442,214.247,210.467,245.181,214.337,204.762,198.683,186.633
206.065,191.941,204.709,188.387,181.541,192.16,207.938,265.854,240.676,250.703,263.317,212.412,211.268,242.243,215.572,203.22,200.833,183.019
203.974,194.127,204.318,188.51,181.376,193.856,206.394,265.768,240.811,242.703,262.584,216.632,211.187,243.931,212.698,202.717,202.866,181.164
202.933,194.644,204.419,187.154,179.018,190.299,213.481,263.3,243.733,255.199,257.413,213.956,210.474,238.656,216.147,201.791,202.351,181.54
209.73,195.605,202.802,189.353,181.781,192.337,211.87,266.29,244.963,247.601,259.735,218.079,211.472,244.406,213.296,201.953,200.34,181.912
204.325,195.025,197.679,190.572,181.448,189.419,206.947,268.426,244.544,248.996,263.561,219.215,210.652,247.757,209.774,198.644,199.453,182.048
201.807,195.409,201.696,189.978,179.649,187.588,212.637,266.148,242.727,244.409,259.451,221.768,211.51,248.531,211.141,201.321,202.136,181.069
204.756,193.677,203.87,190.863,179.486,194.539,208.868,269.27,244.011,242.783,259.802,219.276,208.219,241.885,215.897,206.719,199.063,184.94
203.748,193.464,201.513,192,180.704,190.053,211.827,268.749,239.892,243.341,257.677,220.006,214.356,246.944,211.9,198.49,197.233,180.633
204.801,193.401,202.448,187.488,179.686,188.792,209.625,262.504,238.304,250.87,258.134,213.412,209.774,238.615,214.44,201.876,203.435,184.255
202.219,189.969,203.317,189.144,176.6,190.308,207.887,263.578,243.297,251.486,257.061,219.103,214.85,245.316,214.93,203.091,200.695,181.998
204.994,196.382,202.3,190.264,181.443,192.344,209.748,260.481,237.877,244.533,258.448,220.118,212.939,244.58,210.299,202.404,202.039,185.624
209.833,195.376,200.844,186.298,179.303,191.441,206.627,263.222,244.733,239.043,259.922,221.597,210.205,241.479,219.279,204.618,201.324,184.467
208.703,194.301,202.005,188.233,180.03,195.024,214.529,273.068,242.511,248.848,260.448,223.356,211.374,246.601,212.739,201.398,199.996,184.517
206.378,194.867,203.943,189.279,181.149,191.228,212.178,265.798,243.606,247.272,259.576,218.891,212.427,245.031,213.299,200.972,201.376,182.126
206.437,192.581,202.808,194.625,180.276,195.027,214.377,257.197,244.284,250.42,258.381,221.165,213.191,244.215,215.349,203.38,198.115,186.371
207.014,195.998,204.752,188.582,180.256,192.927,211.603,268.541,241.225,246.272,262.872,219.288,212.226,251.59,217.425,204.783,205.498,180.717
205.423,196.863,203.82,190.853,177.552,188.993,209.925,269.444,248.716,250.264,257.369,216.668,215.291,245.427,215.935,202.311,202.446,179.3
205.329,195.115,201.037,189.536,183.685,193.557,217.317,262.342,240.183,246.652,261.241,215.574,211.437,248.351,216.633,203.132,202.625,182.881
207.071,194.397,203.485,192.952,179.376,188.122,213.43,269.901,241.672,250.793,253.558,219.191,216.382,248.781,216.091,205.354,201.412,181.062
207.354,195.147,205.687,189.743,182.247,192.982,208.413,267.418,242.941,248.333,258.276,220.15,207.833,244.913,213.575,201.923,199.081,181.505
203.827,197.728,198.622,187.365,179.998,191.849,209.245,272.792,246.066,248.786,256.047,223.635,217.754,245.368,216.669,203.014,199.59,180.943
204.618,197.748,202.554,188.399,180.79,193.364,211.507,263.792,244.513,247.029,260.125,221.288,210.705,244.885,218.111,205.591,205.45,180.357
207.161,193.18,201.729,188.421,179.837,192.517,210.022,269.438,240.377,252.043,255.858,220.841,210.732,247.903,218.015,200.923,197.525,183.164
208.104,195.908,199.779,189.123,177.344,190.466,210.642,263.481,246.824,251.304,256.145,222.665,216.606,243.833,211.598,203.665,199.235,183.379
205.132,192.914,201.812,190.161,177.695,187.823,213.363,271.261,247.123,249.862,261.381,219.729,215.039,251.944,213.323,201.829,201.158,189.298
204.234,193.597,199.606,186.389,178.654,191.246,208.697,269.984,244.648,252.797,257.898,221.682,215.978,248.361,218.707,201.081,201.529,182.06
204.026,193.697,203.63,190.909,179.876,191.887,213.272,266.724,245.786,246.062,261.538,224.159,216.589,246.958,219.434,205.281,201.367,181.414
203.146,194.481,204.419,189.236,179.855,189.497,214.562,263.837,240.804,244.069,260.465,219.821,213.622,247.142,214.194,199.045,200.862,182.938
198.203,193.035,198.615,189.327,178.912,193.736,212.096,265.113,244.399,249.482,259.323,217.297,215.335,248.938,211.173,206.301,201.837,179.112
200.959,195.296,203.135,189.303,177.724,194.71,214.442,264.066,243.313,248.601,261.459,221.259,212.87,246.205,213.733,200.112,203.057,182.9
205.659,196.479,200.81,188.976,180.052,196.031,215.774,266.409,247.907,245.264,257.89,222.406,216.945,251.323,214.988,204.128,200.004,182.993
206.785,194.624,203.307,186.048,179.077,193.197,210.659,266.623,242.879,248.188,259.125,219.806,212.949,248.969,215.103,200.472,202.111,182.062
209.441,195.982,202.339,189.498,178.477,191.532,217.053,270.393,245.98,255.623,262.093,222.447,214.659,249.222,217.862,202.039,201.038,184.102
207.252,196.597,204.622,188.183,177.403,192.452,208.358,272.432,243.101,252.688,262.294,222.991,210.858,248.847,211.912,203.102,200.887,182.505
202.606,191.977,199.545,187.495,178.771,191.596,217.906,266.681,246.502,251.091,257.148,221.921,219.508,247.99,216.346,199.589,203.459,181.095
209.083,191.229,198.427,183.26,178.706,190.455,207.293,265.885,238.987,254.971,258.224,223.818,213.825,248.757,213.889,203.848,200.278,185.076
203.74,193.671,199.125,188.312,176.507,194.634,216.339,268.152,249.355,251.127,256.099,216.282,212.693,244.469,213.88,202.163,200.278,184.169
204.746,194.935,198.347,185.7,176.907,193.16,212.18,266.399,241.207,256.228,264.756,222.112,216.049,247.469,211.267,200.856,202.565,182.321
206.39,194.344,200.75,186.911,179.333,194.251,214.219,264.49,246.727,256.775,263.913,220.391,214.51,245.285,217.311,203.161,199.346,180.167
204.215,192.984,199.753,186.002,179.52,193.184,213.339,273.272,242.385,250.091,260.919,221.406,215.124,246.396,217.003,205.929,201.203,184.262
205.998,192.712,201.372,186.221,179.296,196.246,217.377,272.329,252.051,255.243,262.683,215.112,212.929,242.819,212.302,203.541,197.998,180.257
203.024,194.423,200.036,186.815,178.88,193.366,212.584,266.449,245.004,249.409,259.064,217.938,211.557,241.698,217.191,202.02,204.462,179.593
207.711,195.227,200.307,185.385,177.545,194.246,216.647,268.749,242.057,256.243,263.898,218.191,211.364,251.045,221.284,200.917,204.57,181.06
204.114,194.384,199.849,184.736,180.704,191.825,212.139,268.105,241.87,254.065,262.297,221.803,211.156,252.25,220.689,202.628,203.072,182.74
203.411,192.881,199.826,186.731,177.694,192.184,218.56,265.241,244.366,255.442,266.811,221.729,213.325,246.927,216.891,203.831,203.271,186.231
207.722,194.096,200.693,186.88,176.405,190.002,212.57,265.697,243.786,256.514,255.27,216.685,214.197,246.441,213.343,206.191,201.6,184.595
210.976,193.477,198.945,191.642,179.437,194.993,215.233,268.467,244.405,255.652,259.945,219.665,216.811,247.281,220.334,205.657,201.738,180.081
208.543,192.02,204.196,187.038,184.242,194.306,212.615,264.093,247.892,262.33,260.323,219.085,213.217,253.663,214.411,205.219,202.448,182.721
207.797,194.755,201.617,186.839,182.106,193.058,217.594,266.115,245.238,252.069,260.038,217.135,215.018,248.806,220.525,205.325,204.174,181.312
207.547,190.955,200.091,187.375,180.527,190.248,212.591,266.749,248.797,254.837,261.802,215.668,210.862,245.295,213.238,204.652,199.593,185.717
209.555,196.121,201.839,188.457,180.778,195.133,217.678,267.786,246.987,251.094,260.68,221.606,213.187,246.497,217.645,204.098,199.783,183.721
206.76,193.366,197.997,186.029,178.177,192.625,214.952,263.045,247.573,251.261,264.099,223.256,215.843,239.872,212.475,203.248,201.52,181.074
204.134,190.969,201.154,189.611,178.133,192.149,216.099,268.87,245.546,254.38,264.994,224.671,216.797,247.142,213.358,203.906,204.679,183.502
205.484,191.577,201.58,189.608,176.339,191.071,213.341,271.667,244.916,247.957,261.398,220.521,218.699,248.684,219.405,205.913,200.921,181.098
202.409,191.341,200.049,186.728,179.801,191.612,214.534,270.656,246.727,250.402,258.439,216.365,217.528,256.205,218.235,205.579,202.324,186.302
206.161,193.436,205.68,188.671,182.154,196.035,215.065,268.465,243.159,257.707,256.148,221.862,218.215,247.812,214.416,202.169,202.312,181.405
205.746,191.08,203.125,189.661,181.848,192.636,216.673,269.228,245.601,251.518,258.828,219.944,215.949,251.115,216.073,202.465,204.496,182.326
207.681,193.773,207.562,187.887,180.351,196.118,213.921,270.967,244.496,252.743,264.744,224.035,219.39,247.493,213.44,205.335,200.762,185.545
206.807,193.092,210.674,192.26,183.857,193.488,217.185,264.031,244.493,254.38,264.186,220.265,214.746,249.309,215.264,206.539,199.235,181.66
208.421,193.55,206.076,186.31,178.586,193.472,214.531,265.99,247.883,256.797,265.427,218.974,212.217,243.604,213.328,205.734,202.369,180.943
206.547,191.102,205.317,188.5,178.536,195.002,214.317,266.619,249.39,249.815,266.099,216.721,218.496,254.396,212.337,202.644,204.41,180.802
205.589,194.632,204.419,188.74,178.079,189.969,215.38,266.327,250.207,255.489,264.735,219.994,216.033,244.139,211.915,203.565,194.595,182.017
206.862,195.202,203.888,188.683,177.891,194.104,213.243,268.35,245.815,259.913,264.113,215.591,215.992,245.042,212.27,203.833,200.961,183.669
208.258,194.002,208.39,187.183,180.548,194.778,215.702,271.887,247.011,251.362,261.605,219.4,212.64,250.413,223.674,201.73,201.237,184.236
201.531,195.669,204.69,190.93,179.953,193.439,215.317,276.045,244.993,248.649,262.93,223.015,214.785,246.33,220.944,205.839,201.143,184.843
202.325,191.444,205.747,184.183,179.045,194.379,213.135,269.875,246.011,257.79,262.265,223.244,216.717,247.538,212.355,202.553,198.866,186.702
203.894,195.82,207.773,188.329,182.582,194.991,217.632,264.179,247.174,263.83,261.669,216.856,218.179,249.5,213.874,208.276,202.846,188.929
208.002,193.474,205.167,187.075,182.448,195.789,216.849,270.885,245.819,252.699,264.256,221.053,216.419,247.323,216.355,207.319,200.468,185.624
205.604,196.699,206.292,190.334,181.054,195.242,215.166,273.574,244.958,254.514,260.36,221.821,216.776,250.097,218.422,201.654,203.271,182.35
208.339,194.303,207.61,186.163,184.547,196.257,208.635,266.642,252.403,255.21,264.375,218,214.382,250.986,217.402,206.154,206.538,185.307
204.331,193.599,208.909,188.567,178.681,196.044,217.224,266.004,244.881,256.533,262.134,217.709,213.904,249.719,216.698,206.045,202.224,183.831
207.415,195.626,207.388,190.942,180.382,191.561,220.397,268.572,244.905,250.877,262.297,212.918,213.65,248.017,214.17,205.902,201.81,180.424
206.252,189.368,208.558,184.51,182.593,194.47,214.582,264.798,249.608,251.08,262.834,218.176,217.425,250.08,218.836,206.281,201.683,181.712
205.717,194.114,205.526,190.555,181.966,194.971,212.005,269.453,247.513,250.225,265.788,215.971,215.817,253.372,214.346,203.331,201.371,185.181
205.97,194.515,208.674,192.88,179.749,190.703,215.971,264.617,249.925,257.87,263.227,216.703,217.774,250.497,214.842,202.949,201.74,183.595
210.402,193.051,206.981,190.99,180.095,192.069,213.365,268.971,245.676,255.623,263.922,212.285,214.528,246.733,221.387,203.833,204.267,185.067
203.457,188.207,205.445,186.476,180.211,199.104,211.303,265.63,246.782,257.786,263.192,223.665,214.309,243.677,212.648,205.132,202.29,182.243
205.902,191.452,208.818,189.945,180.129,192.574,213.399,268.519,245.344,247.967,260.608,215.406,213.085,251.993,216.824,206.258,203.554,180.96
202.415,187.135,205.464,187.779,179.69,191.233,212.892,265.936,246.874,256.764,258.895,217.029,215.559,244.323,211.537,206.652,202.414,183.707
202.874,192.91,208.002,186.517,181.667,195.809,217.714,270.377,253.601,255.511,261.474,217.941,211.628,242.819,213.883,204.278,201.681,182.126
205.724,190.945,204.886,193.69,182.301,193.091,214.014,268.339,246.782,255.975,264.66,214.756,215.472,247.194,216.079,207.787,201.778,183.326
204.376,192.362,207.002,189.089,181.455,192.681,213.397,270.687,245.839,253.156,263.855,221.35,216.258,243.913,223.141,204.693,202.104,186.264
208.439,193.389,214.528,189.543,184.113,193.519,213.058,270.72,249.119,250.116,259.39,221.197,212.986,247.694,218.49,203.522,204.009,187.831
209.717,194.673,205.218,188.058,180.48,192.576,215.017,271.632,248.37,253.384,261.686,217.188,214.626,246.361,214.199,204.28,198.636,185.383
206.026,191.708,209.94,188.163,181.674,196.208,214.897,272.848,247.084,258.699,262.706,214.95,217.067,252.663,219.188,210.53,201.955,181.793
199.888,191.569,210.138,187.296,178.07,196.213,209.974,272.792,244.196,255.543,258.866,218.509,214.533,244.955,216.683,202.496,202.783,181.283
203.707,189.785,207.185,190.24,180.34,194.089,213.454,267.807,244.8,256.609,267.927,217.991,214.047,246.538,210.613,204.514,204.842,181.702
201.961,195.374,207.11,191.382,181.102,196.14,216.856,266.362,252.899,248.764,268.535,215.332,215.321,253.382,222.364,209.657,203.133,180.576
203.323,191.685,207.976,191.219,181.737,195.375,211.584,276.109,251.449,256.569,265.965,216.935,213.498,243.889,214.276,205.445,201.516,185.969
204.602,192.812,207.175,186.303,183.31,197.115,215.553,266.94,249.053,252,267.273,220.965,216.409,252.288,217.751,203.52,203.444,180.669
203.199,194.389,206.981,185.654,181.039,192.16,211.476,273.796,247.326,257.145,265.084,219.724,216.313,251.26,218.258,208.612,205.063,183.979
203.608,188.157,204.232,190.519,179.375,193.639,214.51,271.356,246.141,253.743,263.875,216.271,209.844,251.431,216.897,205.189,200.787,185.048
203.969,195.736,209.789,188.726,177.061,193.576,213.993,266.839,245.579,254.014,261.735,217.756,217.955,254.809,216.478,204.264,205.452,183.481
203.951,192.025,205.82,188.611,180.143,195.572,210.332,267.872,249.749,253.833,265.081,217.5,218.285,253.101,214.701,203.593,201.495,181.667
204.171,194.425,207.065,189.125,178.703,194.599,215.226,273.025,250.91,252.576,265.762,220.926,214.823,249.965,222.607,205.01,204.328,188.764
202.785,194.665,210.373,189.957,179.731,189.96,210.93,268.86,248.945,255.101,259.631,215.809,216.474,254.781,217.642,205.478,203.774,186.269
198.274,195.642,203.909,188.76,180.174,194.095,214.512,268.531,246.374,250.181,258.805,213.397,212.628,243.399,216.082,207.837,203.285,185.06
203.096,194.182,207.872,187.743,180.113,194.96,216.743,272.163,248.152,247.514,259.308,217.929,211.89,245.819,215.17,205.476,201.45,184.926
199.492,195.654,206.898,193.916,180.437,196.834,209.748,265.286,245.381,255.627,259.238,217.012,215.616,249.014,217.035,203.52,201.24,186.502
205.25,193.845,206.507,189.406,180.394,191.925,212.822,274.444,246.271,254.022,264.41,214.3,213,248.188,217.164,203.805,201.534,181.664
200.717,195.446,210.141,190.63,178.763,192.151,212.755,270.249,244.714,258.011,261.558,211.547,220.234,246.299,216.971,207.289,205.661,185.64
203.815,188.998,210.479,191.233,180.038,193.43,213.75,269.975,252.974,257.732,262.093,213.941,218.559,248.694,216.422,202.463,202.412,184.421
203.051,193.906,206.714,185.796,183.867,194.976,213.892,273.09,248.685,260.667,261.802,222.176,214.409,249.59,212.37,205.128,205.778,183.51
204.283,193.249,205.846,186.921,181.744,194.481,214.74,267.333,247.57,257.536,260.683,215.6,219.043,251.764,214.308,206.362,201.251,184.312
200.758,189.278,207.778,188.541,178.521,192.131,215.036,273.7,251.641,252,265.959,219.391,217.886,245.767,216.387,204.872,201.925,188.579
199.866,191.442,204.675,190.106,179.5,196.823,217.589,270.749,249.434,255.025,259.727,221.088,215.181,250.465,219.205,203.488,206.419,185.005
202.833,193.204,203.992,187.459,180.19,190.124,211.257,271.331,249.026,252.761,270.203,222.203,219.591,254.083,218.959,205.244,206.66,184.46
202.053,193.826,206.495,187.356,179.588,190.095,211.663,273.16,255.447,249.62,261.907,216.024,216.953,247.385,221.208,207.199,203.573,184.207
205.337,188.746,201.656,190.938,179.337,195.574,215.409,265.037,243.401,255.112,264.302,213.644,218.47,246.101,216.478,205.809,200.057,184.705
200.602,188.501,200.841,190.404,181.625,194.902,215.639,269.638,250.145,253.225,256.596,220.891,213.039,259.035,222.141,203.988,206.475,184.362
203.185,192.793,205.657,191.058,183.919,199.251,215.173,270.512,252.438,260.116,263.983,216.397,218.228,250.26,223.809,206.62,205.941,186.879
198.634,192.434,208.349,189.76,182.643,192.869,212.904,272.932,247.262,252.453,265.308,218.365,217.628,254.396,221.818,205.419,201.835,184.293
198.508,193.301,203.24,193.161,179.505,192.253,214.409,267.85,245.471,245.728,268.89,220.359,216.045,244.076,218.021,205.535,207.803,185.655
202.455,193.751,208.438,191.861,184.228,197.12,211.68,272.73,245.568,254.572,265.983,215.768,216.169,244.872,220.17,207.341,203.797,184.905
