T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
173.238,212.41,256.574,317.684,333.586,573.994,555.721,520.648,281.967,198.78,231.465,453.326,575.915,367.031,291.628,200.212,188.544,188.109
178.872,222.432,256.158,333.959,357.16,628.071,557.223,522.078,277.821,198.588,230.7,460.195,608.193,391.019,295.876,200.126,190.461,194.714
179.35,226.674,254.518,335.634,393.025,666.179,540.2,516.078,270.642,201.302,222.721,449.427,612.531,405.163,297.496,205.369,187.59,194.288
180.842,234.605,259.856,351.553,422.706,705.108,513.073,507.045,267.009,198.174,224.004,422.196,631.668,437.959,310.589,205.531,194.217,199.196
178.934,233.397,254.232,355.316,424.56,739.041,472.633,500.401,259.56,197.485,222.112,389.823,649.198,468.269,309.582,206.936,196.09,197.022
176.07,234.443,270.732,372.32,451.93,741.715,436.824,494.481,268.967,200.108,222.035,354.79,636.267,510.733,320.92,209.94,194.169,203.19
178.72,239.062,266.588,383.369,484.101,733.346,398.91,489.81,264.398,204.639,221.217,340.177,610.634,561.07,321.456,208.683,196.556,200
175.177,237.301,271.554,410.963,515.467,677.976,366.65,485.943,263.637,202.306,225.176,316.458,575.163,603.242,341.551,209.507,191.366,196.714
173.385,240.63,282.809,438.104,557.86,639.555,350.605,473.07,257.195,204.916,219.403,300.201,546.363,656.311,364.195,204.923,192.98,196.25
173.951,242.252,272.22,477.919,588.718,578.545,320.869,474.274,262.343,198.22,218.686,285.101,493.559,741.862,383.748,205.691,186.868,190.429
171.169,244.373,281.156,517.627,608.508,520.474,309.71,480.926,251.347,203.326,218.851,280.628,456.448,766.702,415.471,201.373,190.364,191.292
170.418,247.704,287.794,574.429,592.827,472.331,297.577,473.599,256.65,200.98,222.378,267.27,418.486,770.592,466.535,207.317,189.993,189
169.316,249.324,308.819,650.636,573.156,436.872,289.418,475.479,249.989,201.998,223.833,263.702,393.064,723.645,543.089,208.117,188.346,184.592
168.595,249.541,317.535,727.194,534.475,401.764,275.85,467.241,252.385,200.302,217.917,253.697,363.391,665.114,602.602,213.41,187.703,181.717
171.714,251.64,333.506,796.76,494.547,384.236,274.391,460.89,252.927,203.097,223.114,250.435,352.625,611.034,642.812,217.228,184.944,182.382
169.102,252.291,345.665,836.085,449.202,361.803,268.483,459.045,250.551,206.742,222.221,241.882,333.523,561.896,679.644,219.624,184.247,185.484
170.246,259.939,376.473,826.673,398.35,346.439,264.494,465.352,253.011,208.222,219.957,245.098,327.842,502.612,658.803,236.639,186.569,183.069
167.666,262.444,444.728,767.014,352.424,324.577,256.564,456.924,255.015,211.064,225.083,231.827,305.587,446.303,589.27,257.074,190.531,182.717
168.31,266.014,536.327,616.59,298.875,312.106,259.107,455.935,244.684,202.626,219.645,230.859,302.167,394.536,498.157,316.837,197.195,178.734
170.137,264.108,537.951,522.998,283.084,306.604,253.21,464.151,256.962,204.104,218.605,232.98,292.722,363.68,437.602,334.717,207.522,181.056
170.315,277.37,480.689,448.021,265.733,302.996,253.723,453.521,251.024,206.736,222.762,229.817,295.649,357.81,378.692,320.081,217.432,180.482
168.776,283.458,431.021,396.735,254.611,298.951,250.697,454.264,254.097,205.264,218.866,228.218,292.431,339.901,340.73,286.139,209.871,181.906
171.158,284.941,365.068,354.707,250.658,294.935,245.949,460.881,248.513,207.747,222.959,228.337,292.524,337.32,322.347,255.357,213.519,180.958
168.626,271.812,327.311,338.721,246.755,285.772,249.361,470.82,266.146,213.172,225.676,227.39,284.207,319.854,293.104,234.872,203.156,179.736
169.326,258.046,294.774,314.18,237.243,287.394,254.77,474.301,291.292,241.139,234.448,230.344,282.125,318.321,284.288,216.123,198.492,178.699
167.979,246.689,284.346,303.654,234.185,280.039,247.219,476.544,335.153,269.286,237.597,226.679,272.042,304.474,274.947,208.714,192.386,182.138
170.198,233.338,274.998,295.588,232.739,277.984,251.112,487.562,372.115,301.808,251.064,228.509,266.064,300.284,273.96,203.658,189.583,189.928
175.657,224.77,267.228,287.295,228.623,280.154,247.197,491.362,422.52,331.33,265.762,233.614,268.682,300.519,266.642,201.193,184.181,191.703
172.493,216.24,264.595,285.24,227.039,280.467,254.369,513.642,472.721,369.938,278.281,233.196,272.288,295.457,268.376,200.664,184.631,195.556
172.598,211.255,259.811,285.145,225.745,278.03,264.352,537.076,527.56,413.123,305.605,243.162,271.181,293.745,260.046,197.34,185.258,191.821
172.404,210.264,260.407,276.187,225.084,274.927,269.21,546.088,519.009,389.74,311.302,252.748,271.932,287.303,265.98,196.344,183.739,186.248
172.644,206.481,260.093,278.171,223.154,281.321,272.966,552.71,483.201,355.465,300.756,247.725,277.637,295.214,258.962,194.426,184.132,188.716
173.489,209.416,257.484,274.235,225.872,278.236,270.44,536.724,469.586,324.623,304.554,255.041,276.859,294.757,263.496,196.415,182.169,188.632
174.371,212.032,257.091,276.705,231.739,278.766,272.082,555.9,474.524,322.874,308.269,250.777,279.653,289.063,255.319,193.154,187.132,187.453
174.735,206.473,255.961,265.753,224.023,277.852,266.584,559.742,469.58,313.222,313.988,255.547,273.708,287.91,258.617,194.664,185.48,182.844
176.012,203.985,252.533,271.94,224.319,277.841,267.955,546.521,462.308,305.39,308.707,252.458,269.413,279.435,254.261,194.766,181.873,182.482
178.081,207.909,256.303,273.447,226.175,277.837,268.142,558.806,456.263,316.029,322.593,249.943,268.28,286.728,252.867,193.102,179.68,182.966
177.121,206.826,249.739,271.622,224.467,272.612,270.721,577.47,524.943,365.954,330.479,251.885,269.231,285.706,253.582,194.956,184.697,181.761
174.402,205.965,252.267,276.101,221.755,277.465,267.839,574.481,559.266,392.3,349.207,247.223,258.797,285.073,256.19,194.116,183.229,179.444
168.672,204.905,256.047,267.016,225.142,276.388,268.579,566.566,543.029,384.273,331.143,248.023,269.382,286.641,255.427,196.648,178.373,178.522
173.106,205.801,252.735,262.998,226.023,277.024,264.249,561.697,541.285,367.676,327.641,243.493,261.42,284.175,249.635,190.779,183.134,183.143
174.543,206.537,250.796,271.161,223.161,276.443,265.918,552.344,488.35,338.267,318.035,243.989,259.236,281.287,254.396,192.605,181.6,181.862
177.107,208.503,250.891,268.694,222.381,279.768,256.936,530.634,454.195,309.302,300.669,238.974,258.024,281.1,248.759,196.601,184.015,182.803
184.828,214.846,247.045,266.841,221.947,272.553,259.865,555.597,479.48,365.793,325.667,243.417,258.203,284.374,252.095,194.467,185.427,185.518
185.306,212.986,250.747,266.221,222.842,278.152,257.521,567.618,513.653,390.441,338.477,247.738,263.799,281.027,252.706,194.357,181.185,181.947
173.161,206.208,251.58,271.131,224.63,274.858,261.67,576.816,527.057,396.311,342.019,247.388,264.271,283.762,253.476,192.973,184.183,184.821
172.056,204.747,250.253,269.892,222.541,274.037,265.208,571.17,515.389,364.767,330.041,249.007,261.017,280.835,251.319,191.874,182.585,177.486
173.043,205.598,246.638,265.336,221.934,273.528,262.964,564.006,487.004,354.079,327.845,243.378,261.123,281.857,249.595,192.87,181.495,183.641
180.163,206.204,249.44,264.802,221.041,272.175,259.607,545.509,465.064,334.077,319.407,240.049,256.828,280.415,254.232,193.59,184.09,182.824
184.83,209.801,247.996,272.565,220.626,272.124,261.633,566.29,488.898,359.969,339.017,248.624,260.378,283.626,250.801,191.641,184.108,184.812
180.569,203.66,249.714,273.512,221.241,274.404,262.691,575.947,501.911,365.643,359.269,247.516,257.208,278.748,252.619,194.963,184.566,188.411
173.467,207.427,252.817,264.613,222.751,274.213,267.646,571.659,491.261,351.11,356.508,245.704,254.573,275.716,249.221,192.408,183.69,187.578
170.88,205.005,252.514,268.896,226.243,278.209,273.712,580.423,454.465,317.584,354.233,252.53,260.604,283.685,248.993,191.919,184.176,192.397
170.217,206.787,246.208,266.995,221.613,280.642,290.736,603.912,435.6,298.705,352.837,262.432,271.325,287.49,248.022,193.537,184.686,189.103
169.288,202.833,250.695,268.074,223.809,287.567,298.054,623.573,412.336,280.379,375.436,286.63,285.326,282.558,248.763,194.126,182.914,191.103
167.986,200.292,244.825,264.947,223.84,289.467,306.182,640.434,404.358,271.313,386.665,307.293,301.5,286.529,248.411,192.501,182.79,193.361
169.606,203.845,246.111,269.203,222.226,296.801,316.824,648.247,371.323,250.927,396.971,317.299,315.42,282.068,255.044,191.555,182.197,192.315
164.231,202.949,245.387,266.152,221.352,308.85,342.086,648.982,356.053,248.775,385.746,330.262,330.12,286.247,247.83,190.447,181.531,183.226
168.731,204.547,253.235,270.385,224.241,344.575,389.232,633.507,341.92,237.441,375.814,346.136,348.465,290.718,254.35,192.184,183.136,181.038
167.28,202.108,245.566,265.348,237.303,366.016,433.536,615.172,326.544,231.954,339.651,364.254,368.432,302.216,258.642,194.077,182.185,182.629
164.269,206.424,252.584,273.988,240.35,377.736,459.708,585.98,315.188,226.449,325.252,377.226,397.307,303.765,257.781,194.407,185.488,181.545
163.751,199.059,247.195,275.882,245.146,404.758,495.768,561.585,308.648,221.242,297.674,390.737,425.783,313.883,258.124,194.335,183.788,179.341
164.758,203.057,257.897,286.818,257.331,438.626,525.876,554.867,292.951,216.573,282.769,405.175,451.328,325.077,264.257,196.809,182.361,180.112
167.614,202.843,254.35,297.753,260.128,440.811,542.489,550.386,285.527,216.604,263.285,433.458,479.889,329.743,263.847,194.73,182.922,176.62
167.566,205.507,252.673,300.472,266.708,464.258,540.391,545.076,284.493,215.985,255.262,447.432,501.91,337.922,275.146,196.163,183.922,179.467
171.151,205.924,252.654,305.025,276.661,500.594,548.116,540.812,277.082,216.65,243.306,450.635,537.922,353.112,277.226,195.943,187.79,184.672
175.004,210.747,252.611,316.765,310.045,553.805,544.953,533.348,279.496,215.848,243.564,448.385,564.038,366.978,283.639,198.505,186.241,187.761
175.444,215.721,252.212,322.456,338.074,589.951,555.983,538.734,270.83,211.584,238.572,461.52,585.325,382.571,293.973,200.54,186.134,191.237
177.679,215.486,258.811,342.876,379.498,649.272,537.255,533.341,270.569,210.313,238.254,442.11,596.17,403.464,308.277,202.971,188.303,189.969
172.643,221.199,257.298,334.475,403.757,692.622,512.715,529.521,264.765,207.919,229.039,418.504,626.601,419.679,301.308,200.967,188.671,187.774
173.504,221.115,266.615,355.362,422.957,721.705,481.616,507.434,265.737,206.718,224.934,405.394,634.099,445.765,305.794,205.863,188.12,190.013
174.576,228.486,264.712,356.668,436.368,739.167,455.094,497.072,256.562,208.993,231.998,382.052,644.387,455.621,302.469,207.089,189.234,189.395
177.622,231.671,275.193,369.839,455.735,771.876,419.369,498.452,254.093,207.24,222.94,361.398,653.698,486.878,314.115,206.833,190.702,185.949
177.709,238.951,269.035,384.871,492.626,760.563,380.826,499.211,260.697,208.912,228.647,335.211,625.207,531.842,321.845,208.842,194.441,189.036
176.672,240.535,272.319,406.528,520.564,721.85,351.524,486.939,258.631,204.694,227.969,304.234,586.767,598.993,340.246,205.06,189.698,185.069
173.176,244.439,273.111,423.753,563.471,664.368,330.882,480.603,255.617,208.696,219.141,287.962,551.054,648.258,359.781,209.168,188.192,186.168
171.251,241.328,274.716,448.843,591.64,609.268,317.68,481.247,251.566,206.881,225.653,280.974,515.153,715.704,384.175,203.158,187.037,185.918
168.505,237.671,275.852,488.26,612.955,554.776,296.345,482.025,253.323,201.128,223.87,267.514,479.425,755.116,409.721,204.333,188.246,184.342
169.4,242.883,275.881,531.606,594.817,505.591,290.77,468.407,252.356,207.692,223.622,257.723,435.899,758.372,443.281,203.194,188.336,186.536
169.045,246.095,287.938,592.251,577.23,456.03,288.309,479.724,251.265,205.709,221.072,254.363,402.922,710.07,503.115,205.225,185.198,182.629
168.931,247.444,299.313,656.558,540.08,432.51,276.459,474.37,252.717,199.46,220.477,246.519,390.345,679.716,570.064,208.907,187.678,181.754
167.349,250.015,314.566,722.196,498.665,392.803,264.288,463.99,252.465,204.531,216.211,245.167,361.84,622.008,614.221,213.049,186.207,184.098
167.07,252.887,340.5,796.956,445.053,374.5,265.685,472.84,247.878,200.621,220.638,236.594,343.118,569.765,653.077,220.385,185.008,179.779
170.87,254.262,369.681,813.737,390.364,353.923,263.564,463.143,250.958,198.293,224.219,234.316,327.101,510.67,652.465,228.572,184.502,181.471
166.187,265.019,440.385,749.744,344.965,337.384,256.854,458.35,251.252,199.855,220.37,229.872,317.46,457.529,612.774,257.921,185.342,180.442
167.629,264.956,508.37,656.848,310.282,320.423,256.069,467.982,241.454,200.826,219.764,230.007,313.467,413.315,532.325,297.376,196.527,176.014
167.959,271.544,566.093,584.138,287.953,314.321,251.74,466.002,251.144,197.159,217.638,230.375,304.774,383.813,480.301,331.432,204.578,180.496
167.407,274.282,536.726,501.403,268.955,302.526,250.403,456.587,248.133,198.271,214.279,225.858,301.127,355.689,425.23,345.5,204.002,177.547
168.475,273.794,474.724,431.26,258.111,303.112,251.054,461.059,250.199,197.557,216.322,224.262,297.788,356.481,388.451,310.09,201.666,176.085
166.503,273.637,408.187,381.5,247.599,291.75,244.004,462.342,251.339,195.311,218.529,227.625,297.252,344.585,343.299,285.956,197.627,176.165
171.161,271.627,359.444,361.007,249.846,295.634,246.895,475.656,247.715,200.209,219.326,225.157,294.514,340.315,324.854,257.366,198.558,177.266
169.288,264.434,312.603,351.518,247.895,291.028,243.833,463.671,248.542,197.029,216.587,223.913,296.691,337.498,315.604,235.093,200.003,179.21
167.861,260.353,299.626,337.396,247.623,292.419,241.253,461.025,248.513,200.612,219.986,225.961,297.405,325.401,299.929,218.23,194.703,177.31
167.724,247.015,288.339,314.684,237.874,292.791,244.569,470.82,294.531,231.601,225.219,225.838,276.997,322.048,284.394,213.447,190.146,178.355
169.929,231.551,273.047,303.753,235.986,285.89,248.32,481.397,330.746,256.786,238.376,224.959,276.385,304.823,271.122,204.561,186.332,183.462
168.122,219.789,261.325,290.463,227.973,279.506,247.075,483.317,373.199,299.846,246.004,223.322,271.378,294.619,266.515,200.708,183.859,188.118
169.268,218.373,261.634,288.276,229.936,282.917,251.601,499.988,430.221,336.452,271.895,226.581,275.736,292.985,267.856,201.061,181.864,191.924
173.152,210.282,261.697,283.046,226.226,280.734,254.474,519.133,474.058,359.302,282.25,229.627,273.684,292.024,265.757,196.91,182.324,192.214
170.266,205.144,256.73,273.952,228.364,280.112,261.292,531.438,516.929,383.359,290.196,239.897,278.38,292.804,258.597,196.52,181.727,196.926
171.735,205.162,257.051,281.848,224.508,281.136,260.59,552.481,544.097,399.645,308.359,241.761,273.755,291.413,260.407,196.04,184.869,187.955
169.348,206.184,253.743,280.253,229.877,283.923,267.268,563.115,544.131,395.868,315.508,244.003,279.873,285.929,261.192,198.432,185.029,188.226
170.103,206.745,254.535,270.38,228.611,278.329,266.082,551.399,536.582,375.782,307.184,243.679,273.37,293.367,253.292,194.556,183.756,186.312
176.654,207.365,252.73,270.058,227.644,278.713,263.185,552.847,521.142,355.357,299.107,237.48,270.293,286.002,259.586,196.414,181.829,189.284
178.832,209.834,253.002,275.993,221.938,279.266,259.148,534.151,499.945,327.37,296.178,238.005,267.429,287.721,254.874,194.363,184.844,186.284
191.935,215.493,251.584,270.816,227.082,281.419,255.723,533.877,462.889,311.264,278.32,235.944,266.795,290.735,255.438,197.168,180.722,185.498
196.027,223.095,256.687,268.353,223.979,270.604,258.65,512.628,444.02,291.062,273.136,232.432,268.868,286.614,252.186,195.194,183.261,184.583
211.463,233.368,250.296,266.7,222.589,276.03,255.549,519.624,412.142,273.068,267.165,232.997,267.502,288.085,255.752,196.678,188.447,186.714
227.808,248.377,259.233,285.369,224.309,272.64,250.719,510.626,404.58,262.833,262.705,224.918,261.448,282.898,251.83,199.311,184.073,186.306
229.714,246.054,254.2,275.286,226.076,279.106,250.442,508.867,395.082,262.687,259.455,226.121,260.929,286.296,257.294,196.148,184.869,183.315
224.676,246.345,254.331,272.562,227.862,276.057,253.603,509.548,386.319,250.775,254.068,224.268,258.226,281.75,249.341,192.843,182.973,186.92
223.887,239.701,256.152,276.588,221.099,278.831,257.908,500.505,364.5,252.52,249.397,224.424,253.641,281.214,258.456,196.041,184.366,183.926
217.185,230.802,250.823,275.935,226.34,274.746,259.725,486.07,357.956,240.152,249.213,219.863,257.073,278.349,253.425,194.198,183.217,187.866
207.659,225.664,252.745,273.399,225.379,281.941,258.556,491.804,347.527,243.249,243.882,223.02,250.661,281.748,250.918,196.672,183.264,183.112
194.699,218.228,256.924,276.486,225.202,275.417,254.818,497.712,351.956,237.694,248.409,220.905,252.809,277.849,248.232,192.415,181.369,178.989
183.636,214.689,253.716,275.726,227.426,276.091,256.034,502.307,349.617,249.293,247.723,228.047,253.215,281.629,253.633,194.6,185.441,177.096
177.749,207.855,254.667,273.242,222.023,275.402,256.869,506.282,387.655,285.337,264.855,225.697,257.988,287.253,254.33,192.605,180.698,177.545
175.701,206.096,248.698,267.267,226.076,273.299,256.792,521.481,432.65,320.084,283.636,227.214,256.491,280.963,250.646,191.417,183.488,182.585
171.912,205.223,253.068,268.793,218.94,276.923,264.088,533.892,476.15,349.181,295.267,229.069,254.491,282.177,254.042,195.428,181.429,190.861
177.442,202.074,249.126,268.456,227.611,274.171,267.131,543.47,505.684,363.542,299.51,226.07,256.5,279.799,250.743,192.309,181.295,186.955
172.419,202.213,249.852,269.417,219.763,273.854,259.212,545.366,565.646,391.245,321.041,224.736,256.955,275.051,248.637,193.051,184.766,190.582
169.479,203.576,253.722,271.452,224.278,279.187,260.854,563.865,588.845,419.96,333.82,234.36,259.786,283.099,260.051,195.303,179.781,192.197
169.221,202.853,248.673,267.947,224.5,277.061,270.371,571.016,591.407,417.112,335.149,234.083,254.627,279.663,253.965,193.014,180.863,187.998
167.033,202.461,249.294,270.855,221.356,282.984,269.414,575.773,607.648,418.178,345.287,231.07,256.799,286.109,247.905,191.418,182.703,189.52
167.887,202.983,245.741,265.491,228.829,282.167,262.146,574.092,598.091,428.824,351.979,231.196,255.158,286.459,256.148,196.883,181.902,187.301
167.334,206.133,247.171,274.025,230.607,278.274,261.343,572.174,577.31,397.641,346.612,232.419,254.352,280.794,254.697,196.399,183.995,184.871
165.037,202.242,249.257,267.035,222.726,273.411,264.88,562.46,539.1,369.656,341.07,228.953,251.727,278.361,250.305,192.51,179.763,189.418
168.214,204.552,247.473,275.38,223.249,283.512,264.453,545.859,500.142,328.67,335.407,231.319,258.898,278.956,252.586,193.044,182.056,191.168
166.552,203.208,245.566,274.853,227.241,276.528,262.071,536.243,464.248,333.687,329.448,228.908,260.495,282.073,250.385,194.415,184.615,193.263
165.641,200.628,249.833,263.348,227.018,282.252,268.558,565.241,472.015,341.529,347.01,238.736,259.033,282.165,255.639,195.884,183.037,198.149
165.192,200.488,242.617,267.168,221.767,273.348,268.582,551.81,460.973,310.592,337.463,241.846,258.948,282.736,252.476,190.362,183.359,199.091
165.907,201.872,249.189,272.956,222.434,275.618,271.946,568.029,418.874,286.372,333.471,252.35,268.724,282.98,256.715,192.896,185.156,194.181
161.698,201.35,251.979,269.203,226.465,281.508,280.006,575.025,411.188,258.974,336.55,263.555,284.696,282.452,255.447,194.63,186.807,188.848
164.798,201.554,245.683,265.581,220.815,284.291,286.219,577.663,380.684,247.251,339.597,274.318,295.806,286.355,250.283,193.146,184.412,185.621
162.58,201.341,248.193,269.244,225.848,293.827,304.161,583.288,370.128,237.48,344.26,297.198,304.924,289.509,261.301,196.209,181.671,184.214
164.275,198.958,254.658,272.468,233.023,301.894,320.665,583.951,351.498,230.982,343.339,308.789,313.575,291.568,256.624,196.436,180.995,184.101
161.556,199.617,247.37,270.401,223.619,304.846,330.391,579.096,337.781,223.377,328.545,316.82,329.778,289.735,255.223,192.761,182.531,180.551
162.615,197.728,250.274,271.486,228.959,323.238,372.343,562.025,326.816,218.703,315.293,349.719,361.014,288.912,253.157,192.283,184.741,182.212
162.966,199.09,245.977,279.82,230.724,335.514,407.41,549.785,315.385,216.17,290.395,367.918,404.917,297.483,251.566,194.585,181.529,180.6
166.394,202.812,248.99,283.532,243.208,364.758,441.294,547.157,302.48,217.051,272.671,380.021,424.092,317.966,259.9,193.719,184.888,178.362
165.544,202.635,254.471,285.101,247.416,384.569,459.73,529.303,301.827,214.216,261.824,396.34,446.028,316.194,260.358,195.16,182.678,178.688
166.901,204.181,250.582,293.604,256.982,416.024,490.489,530.272,293.788,208.515,249.091,408.142,484.057,324.808,266.48,196.626,183.551,181.158
167.387,202.28,247.36,306.037,268.006,443.498,500.414,532.521,283.606,205.024,246.496,429.44,508.51,331.384,271.564,195.449,181.834,177.871
171.916,209.079,246.362,303.143,281.303,484.217,514.077,522.779,284.938,202.914,231.965,433.553,531.622,344.813,269.29,193.913,182.608,185.268
183.019,218.26,253.726,322.325,304.831,540.762,524.579,524.834,276.954,205.965,234.364,434.751,545.967,356.806,274.677,194.318,183.551,183.708
188.004,226.481,253.883,330.376,340.689,590.585,519.391,514.489,270.903,204.985,230.93,418.702,574.674,366.917,277.033,194.699,190.298,183.781
193.554,226.938,259.276,337.539,368.066,621.461,489.91,500.456,269.65,204.692,227.657,402.473,578.505,384.832,276.998,198.587,188.076,185.605
193.183,235.63,258.665,341.32,388.117,665.904,464.163,500.616,270.341,199.841,225.386,389.205,612.366,409.054,283.411,199.861,189.634,180.522
192.802,235.193,263.15,350.429,420.432,715.291,436.554,497.544,266.956,197.883,223.227,367.191,617.507,431.679,289.496,199.359,189.427,183.377
191.614,236.647,265.994,356.488,421.58,739.906,406.403,484.157,260.086,202.632,223.112,344.226,620.406,451.342,293.56,200.16,191.569,190.165
193.537,246.054,268.621,376.124,447.619,730.167,377.805,487.757,266.327,197.311,221.331,318.448,588.316,491.412,297.58,200.969,187.688,183.306
183.213,243.669,270.735,400.378,487.541,693.553,347.144,480.585,259.27,203.057,221.942,293.574,581.276,552.947,314.531,200.433,189.125,189.397
187.809,247.573,263.251,419.025,514.259,651.697,330.103,482.129,257.962,202.141,222.246,280.74,537.17,599.134,331.845,196.869,189.268,185.558
183.607,247.809,275.922,443.009,581.728,611.24,313.167,472.777,259.429,202.852,222.572,267.272,518.566,695.189,362.513,201.344,189.086,185.46
177.85,248.338,284.712,481.671,605.374,561.463,299.067,472.446,259.595,199.399,219.816,255.835,472.12,732.007,392.591,200.18,187.439,184.761
178.729,251.035,294.599,545.562,612.181,510.795,291.783,474.286,257.684,201.564,223.5,251.502,444.958,762.621,442.898,204.309,191.327,183.025
174.409,255.144,307.158,638.198,581.786,461.187,278.586,478.587,252.69,200.822,222.062,250.663,401.134,723.23,512.65,205.926,187.849,182.509
176.51,260.34,325.204,735.067,545.555,426.152,277.436,473.303,252.945,201.317,221.572,249.586,383.582,691.265,580.055,212.309,186.902,183.799
177.883,260.318,336.095,798.293,489.315,381.963,265.107,476.198,252.942,199.496,222.568,240.535,348.712,613.403,628.093,220.074,187.678,180.949
177.316,260.694,354.942,838.68,429.689,370.091,269.594,471.256,251.934,205.233,218.548,236.992,346.835,540.884,667.538,227.552,186.054,180.665
172.585,262.35,396.743,799.431,383.936,344.317,262.646,462.675,257.204,202.101,221.831,234.465,328.271,485.012,642.358,245.18,188.427,181.504
174.497,266.427,464.366,746.935,343.65,329.124,258.264,462.28,252.157,201.132,222.048,229.313,321.983,447.753,569.325,272.48,193.336,177.897
169.245,274.068,542.055,645.993,304.942,312.26,257.221,458.722,249.777,203.976,229.215,232.167,301.297,394.668,520.294,315.65,196.329,175.73
168.201,274.245,554.765,565.965,282.942,312.321,250.609,460.818,252.538,200.2,219.859,228.961,295.467,368.223,457.1,337.201,205.939,180.368
166.89,272.679,508.156,465.924,270.148,304.648,253.923,472.376,255.139,207.24,219.576,224.568,297.901,356.315,406.752,329.928,210.178,176.531
168.363,281.025,439.846,408.002,263.899,299.561,250.238,467.759,253.799,204.628,225.147,226.789,295.823,351.706,363.535,301.776,204.58,179.665
171.672,287.877,381.397,369.041,259.576,295.9,245.266,465.08,255.513,201.438,221.184,226.838,292.606,334.519,324.825,271.615,204.937,176.576
169.872,284.429,341.481,356.27,249.984,298.746,255.047,457.975,252.79,200.443,223.283,224.216,298.611,328.408,314.4,244.73,206.719,180.268
170.907,290.645,314.29,345.984,250.86,301.659,254.438,465.319,247.427,206.907,217.413,228.866,287.361,329.92,309.285,227.536,200.368,179.418
170.783,275.966,292.381,328.486,245.842,294.409,245.326,463.448,251.584,201.126,221.798,229.93,295.653,314.638,294.77,213.105,196.083,175.752
168.758,259.079,283.969,325.479,246.928,288.112,244.356,456.922,259.285,204.888,226.659,219.442,289.726,312.315,284.168,205.067,187.925,174.708
166.952,247.005,279.599,320.998,246.782,296.228,248.421,469.509,255.635,204.57,224.504,224.484,288.057,307.548,275.94,201.423,186.602,176.248
183.331,253.438,274.354,331.763,248.284,290.888,247.376,465.879,251.785,206.374,225.041,221.336,278.786,301.359,270.405,199.6,187.447,176.989
188.397,264.14,280.514,333.682,245.932,290.772,248.345,463.319,248.529,204.593,226.556,222.956,283.307,303.48,265.27,201.999,190.432,181.522
196.107,266.855,275.556,327.021,240.303,286.03,246.107,453.474,251.511,205.941,230.081,223.632,275.29,300.196,272.009,198.911,189.142,181.366
194.802,267.863,276.218,323.399,242.321,290.313,245.974,461.849,256.261,203.434,226.698,222.432,275.368,307.139,270.668,199.176,188.842,182.319
198.185,269.61,273.43,318.422,234.862,287.156,244.912,454.46,248.248,202.077,220.283,217.223,271.53,298.825,264.673,200.977,187.231,184.786
200.324,274.385,270.012,331.382,238.911,285.104,248.725,466.98,255.929,205.264,230.845,220.984,274.191,296.781,265.097,199.09,188.376,182.038
195.484,267.956,271.658,317.244,241.683,287.413,245.695,461.971,251.476,208.152,228.246,223.871,271.111,300.427,265.352,196.952,188.915,181.739
186.951,262.598,268.177,321.694,240.296,285.352,248.577,454.978,247.608,208.414,227.661,223.905,276.726,298.932,263.706,199.157,185.858,182.226
175.982,245.171,260.506,316.758,237.362,279.673,249.24,459.115,256.668,205.659,228.643,225.864,280,305.003,266.139,193.589,183.522,180.1
171.978,232.426,259.92,306.403,236.909,282.886,244.865,462.245,261.642,216.546,225.936,219.578,275.219,297.073,263.166,194.852,187.305,176.739
170.435,220.787,255.693,290.841,232.889,277.344,247.614,465.022,292.65,234.458,232.093,220.671,268.207,292.993,260.79,195.817,185.639,177.002
169.084,215.73,252.115,289.447,227.34,278.591,247.277,486.519,334.94,270.454,237.841,224.25,265.873,295.083,256.631,194.093,183.407,179.533
168.76,211.909,254.037,282.217,225.73,281.833,247.174,491.967,380.938,315.837,247.587,227.082,261.748,290.136,257.845,196.276,184.054,178.009
172.298,209.715,255.366,281.862,224.327,281.752,253.107,500.137,429.909,351.586,271.882,226.399,267.812,288.823,254.08,194.922,185.075,181.551
169.137,208.645,252.642,274.253,222.012,281.801,257.738,521.581,489.403,387.751,283.529,228.62,261.517,288.891,256.589,190.488,182.942,180.768
169.363,205.155,248.926,274.995,225.488,279.01,262.597,539.288,524.27,435.253,308.5,232.047,275.102,286.544,251.115,194.016,182.093,182.806
166.504,204.931,250.706,273.8,224.718,288.364,268.938,549.2,580.754,468.634,331.035,236.48,272.429,293.898,254.529,196.94,183.292,180.694
165.905,204.654,250.747,272.788,223.366,285.406,281.255,565.344,577.089,468.586,343.529,249.304,275.953,289.869,253.385,193.811,182.973,181.542
167.556,204.63,249.877,274.982,227.006,289.894,295.206,561.145,586.794,462.366,343.103,251.385,271.507,288.478,261.58,193.678,183.314,188.611
167.071,203.218,251.724,273.954,224.533,283.848,285.414,570.663,598.774,483.681,364.601,254.095,273.182,285.34,255.681,194.542,184.403,187.326
164.508,203.508,248.035,269.783,222.844,282.02,282.343,593.311,625.113,493.824,387.841,256.619,267.731,287.867,254.445,192.954,180.061,190.996
167.118,204.135,250.072,267.106,226.827,281.941,284.322,587.943,635.737,506.971,385.742,255.18,268.811,285.335,254.699,192.347,181.285,187.328
166.504,201.605,245.718,277.583,224.407,284.108,277.212,578.2,599.111,462.344,365.225,252.115,273.682,288.044,253.814,194.238,183.431,185.828
