T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
175.517,190.861,187.974,191.654,217.692,180.076,183.615,294.995,292.436,179.626,307.753,306.919,261.595,380.648,346.006,485.316,245.364,291.847
169.534,188.799,189.632,186.673,211.785,179.941,185.632,297.293,281.63,185.279,305.896,307.349,258.375,376.879,346.068,467.41,240.349,293.279
170.771,188.996,188.443,186.622,215.834,179.176,183.028,295.125,283.492,184.153,310.515,303.93,260.243,356.096,325.518,473.021,232.562,292.313
166.912,187.418,185.183,188.002,210.532,179.997,185.485,298.199,285.128,186.637,311.605,304.772,258.737,334.043,307.241,453.423,230.559,281.655
168.836,188.295,188.27,186.54,219.174,178.159,185.877,296.54,292.269,182.321,309.936,301.899,250.48,334.228,320.771,472.638,238.458,269.984
165.632,188.9,191.16,184.169,212,181.174,185.491,296.451,277.47,182.134,311.027,304.366,249.168,353.872,348.965,509.468,250.649,290.589
170.082,196.229,190.8,192.881,217.645,180.818,188.385,298.442,285.099,185.588,311.428,297.477,265.135,394.445,390.179,600.223,288.131,336.603
186.53,230.164,229.106,215.484,256.532,188.819,182.913,296.301,284.775,188.378,312.977,320.178,321.523,604.537,548.426,840.646,375.235,377.403
188.136,253.008,257.374,240.235,287.77,195.75,191.481,299.984,284.521,191.099,311.181,361.215,372.296,800.95,668.571,1059.176,414.584,413.463
181.244,234.49,237.257,225.68,272.953,188.468,186.713,295.098,281.724,189.641,317.475,354.715,358.257,771.032,657.168,1047.505,390.161,386.603
179.115,216.279,220.349,211.453,249.244,186.095,190.111,298.453,284.407,185.996,310.853,344.795,335.421,647.498,587.947,957.734,360.775,357.355
172.35,211.941,212.974,206.753,239.549,183.302,189.894,298.248,285.31,189.84,313.716,334.064,311.059,590.587,540.259,894.995,348.149,338.582
172.563,205.184,218.947,206.38,234.904,183.054,188.845,294.937,286.843,183.805,312.475,329.346,305.579,544.182,511.409,858.508,328.77,308.608
176.552,199.451,203.432,201.172,233.169,182.14,186.609,294.625,286.605,183.565,313.679,319.762,287.23,515.107,443.562,755.553,299.99,284.516
172.972,194.654,198.485,195.441,230.017,178.921,189.445,303.308,291.383,190.282,311.284,320.423,277.099,455.256,400.562,662.128,272.292,265.389
169.542,193.217,193.326,193.223,222.448,179.613,186.93,301.241,295.235,188.817,311.137,322.705,279.938,423.776,371.947,607.872,265.644,246.021
170.542,196.715,199.302,188.39,215.189,177.551,185.468,295.187,296.867,189.13,319.217,316.728,267.493,403.306,352.082,620.646,279.49,255.368
171.648,197.623,201.994,191.492,222.863,176.865,187.077,307.257,304.065,186.916,313.187,323.987,268.247,397.025,338.494,613.035,280.871,267.766
174.791,198.082,196.806,188.339,216.689,179.095,183.381,305.929,298.213,183.214,314.849,315.883,258.293,361.776,315.771,555.673,274.582,261.358
199.488,198.523,191.274,185.983,213.895,175.897,188.234,304.52,312.659,189.565,312.729,308.557,246.234,346.915,284.891,492.191,255.74,289.966
186.804,195.369,193.098,181.119,213.811,178.752,185.515,308.529,340.196,198.198,317.936,308.644,252.332,336.367,271.141,478.104,253.928,294.705
178.424,190.729,191.006,187.983,213.735,177.02,188.232,308.909,380.157,204.55,316.12,314.919,250.806,323.804,267.941,437.378,239.728,280.895
178.588,188.492,185.86,186.731,214.814,177.081,188.068,320.293,411.131,213.004,325.217,302.399,245.22,316.206,255.782,417.801,226.208,256.405
172.899,186.885,184.84,185.983,211.349,177.37,188.766,328.428,470.944,221.118,341.803,300.272,243.128,302.431,242.974,406.165,218.775,245.237
169.46,188.844,188.126,184.172,214.047,177.848,188.719,343.636,520.109,225.599,348.672,304.775,242.697,300.292,237.215,393.399,218.25,236.968
167.367,186.053,190.151,183.499,214.035,179.223,186.968,354.083,576.935,235.313,354.508,310.527,234.51,290.53,230.603,396.487,219.552,227.676
167.175,184.748,186.885,183.349,213.407,179.188,186.274,360.995,597.971,230.92,351.298,306.849,235.296,295.27,229.35,377.16,220.186,227.011
168.414,187.725,188.768,188.036,212.076,178.546,188.936,370.429,642.864,239.622,372.753,305.557,236.766,287.164,230.612,387.976,218.114,219.363
165.36,190,188.545,183.337,214.407,177.524,190.813,399.297,696.663,250.908,378.846,310.275,232.243,291.769,227.179,379.104,221.049,211.445
167.07,190.51,196.557,186.465,213.14,178.745,187.76,418.862,717.085,254.569,403.01,301.339,230.036,287.587,225.426,385.04,234.819,213.508
168.527,191.789,189.519,182.777,217.375,179.356,188.298,419.35,726.673,248.508,392.124,305.735,234.523,285.377,224.785,384.322,234.319,209.405
166.231,187.674,192.821,184.528,211.82,180.49,186.568,422.958,724.823,248.26,408.495,299.238,235.211,285.285,219.991,373.434,235.866,207.913
165.354,191.906,197.502,183.985,219.238,177.951,191.568,407.321,674.3,239.634,400.763,300.151,233.158,288.224,225.453,381.497,246.134,211.074
166.175,198.566,194.009,184.116,212.422,179.831,188.585,398.893,629.027,241.321,395.853,302.97,231.711,279.185,218.641,378.936,249.817,206.416
170.139,194.936,197.611,186.441,211.645,180.841,188.128,393.582,574.751,233.252,393.298,299.453,236.197,285.356,223.859,381.12,241.693,208.103
168.108,193.354,191.309,183.225,217.035,176.541,188.994,384.554,519.751,227.279,382.635,302.104,226.266,282.238,213.859,348.34,232.908,207.942
169.083,195.762,192.434,185.954,224.265,182.681,188.479,371.042,488.194,224.439,397.682,295.174,233.503,285.708,217.182,352.197,242.116,202.116
167.943,202.176,192.919,182.254,213.259,182.733,188.026,367.6,435.656,213.989,407.696,310.789,237.891,282.68,216.818,346.072,244.29,208.892
178.65,204.85,195.496,192.516,215.735,180.726,190.798,375.562,406.753,207.492,412.211,310.084,241.253,279.74,218.274,352.734,243.359,202.529
183.728,197.264,192.009,182.709,213.887,184.579,202.713,374.572,374.269,201.798,410.047,360.305,245.78,282.655,210.826,336.263,230.493,200.192
177.993,198.953,188.5,186.266,219.363,196.966,226.338,368.433,354.254,191.71,387.739,449.376,292.964,288.52,213.776,332.872,225.953,199.374
172.478,197.182,191.906,186.799,230.73,226.848,223.966,343.982,344.7,191.344,366.993,470.997,363.507,327.036,216.541,328.021,225.012,203.026
167.3,201.113,191.86,193.596,269.672,251.524,218.111,333.17,337.075,189.084,341.074,435.966,422.819,412.274,225.268,336.346,233.292,196.997
170.921,206.725,198.76,214.521,330.317,260.422,208.172,318.933,324.375,188.427,334.07,392.084,440.836,544.584,259.4,350.306,237.923,194.745
165.81,204.477,203.979,244.554,390.07,241.956,199.67,311.333,316.567,184.996,329.589,363.594,389.303,647.751,299.665,360.189,242.98,199.437
165.732,206.117,213.885,270.603,381.782,221.465,190.2,315.984,312.847,187.691,319.983,333.191,344.49,627.484,364.244,406.497,256.985,198.121
167.57,214.242,233.672,314.266,358.488,205.451,192.581,309.67,305.877,187.752,315.729,313.909,310.421,572.16,451.685,475.694,259.696,198.871
165.316,238.658,283.453,298.029,284.122,195.22,193.285,302.359,305.591,189.191,313.304,301.805,279.23,438.445,419.853,610.644,278.795,198.934
169.558,271.795,271.045,255.576,259.174,191.938,189.634,303.572,301.639,186.019,316.231,299.893,256.296,380.986,356.147,583.785,310.324,204.689
169.789,260.59,242.351,233.915,249.872,189.953,187.521,302.143,298.54,187.176,315.231,302.215,248.003,345.843,307.321,515.734,306.21,216.034
167.921,236.779,220.313,209.598,238.36,185.853,189.002,306.839,303.707,187.237,320.11,294.359,245.339,324.299,275.6,453.952,276.74,207.129
167.465,216.451,211.962,203.588,229.433,184.84,186.272,309.547,334.145,194.66,319.642,295.51,245.234,308.989,254.365,405.037,254.834,207.505
167.044,206.559,204.885,200.956,221.328,185.576,193.123,319.114,360.201,199.328,331.438,295.376,238.592,300.687,240.479,386.769,234.287,202.792
165.727,201.082,198.43,196.45,233.044,188.404,190.015,333.486,377.722,207.637,347.522,292.272,235.109,296.872,234.897,354.287,228.423,200.497
165.926,195.57,197.089,193.525,229.535,186.09,194.355,332.397,362.114,204.279,336.903,299.466,238.783,301.32,230.994,353.779,218.517,199.803
168.043,196.746,197.1,194.755,226.608,189.453,192.111,341.368,369.642,204.218,354.184,300.232,235.951,292.89,230.168,343.024,215.354,200.276
167.25,193.184,193.355,197.973,229.337,188.63,194.253,344.634,375.354,202.989,354.157,295.721,234.204,289.922,224.697,344.285,207.814,194.65
166.661,188.252,191.779,186.855,220.172,187.282,200.315,345.246,365.133,209.569,350.559,310.544,235.372,296.484,226.062,331.279,206.408,196.311
165.311,191.938,190.864,193.065,218.183,186.711,191.396,338.518,348.177,198.084,338.726,306.782,225.727,289.751,224.606,332.793,208.483,196.074
164.53,187.682,192.56,190.581,221.401,186.008,190.253,329.614,345.835,195.401,333.579,303.879,229.513,279.093,224.259,322.181,203.191,195.926
167.085,188.971,194.468,193.024,222.267,185.012,188.638,326.192,337.944,197.027,324.097,303.705,230.497,282.972,221.447,326.231,200.916,197.789
169.116,192.85,194.253,189.927,221.174,183.731,188.777,318.096,325.448,193.206,326.662,303.899,226.372,283.085,214.247,318.734,201.092,206.363
182.349,193.092,192.264,191.961,223.959,182.755,189.481,315.471,316.31,192.267,322.077,296.822,223.707,286.964,220.509,322.386,200.876,216.184
178.899,189.379,189.415,187.746,219.436,185.478,190.515,313.598,321.012,189.569,320.642,294.148,229.372,286.445,218.938,313.46,191.953,207.266
184.573,190.521,187.817,186.678,221.953,181.713,187.972,317.94,318.165,188,319.047,295.815,227.766,277.139,214.174,313.106,196.683,201.468
193.445,193.129,193.838,190.286,218.09,181.431,188.189,319.058,311.223,191.729,323.331,303.003,227.306,277.491,212.153,309.835,195.988,203.653
187.309,190.652,189.755,184.925,215.407,180.927,189.564,318.797,316.659,193.622,317.197,302.54,223.418,281.765,214.35,311.941,195.168,201.874
179.209,191.012,192.521,190.039,216.791,183.61,190.485,326.232,339.843,198.767,326.532,293.141,228.872,276.377,211.4,318.473,196.354,194.871
183.714,192.379,191.674,187.954,213.974,181.566,185.33,328.342,361.753,198.156,330.726,303.409,228.743,280.605,218.45,313.793,191.713,196.613
180.149,189.365,188.891,189.748,219.805,183.039,187.006,335.556,390.283,205.71,344.649,308.735,231.27,277.52,220.603,310.223,191.069,194.663
180.421,194.609,191.328,183.044,217.631,181.086,187.198,342.013,431.969,205.489,344.154,295.581,227.016,281.018,214.447,310.79,195.812,198.487
185.66,196.15,192.555,187.952,215.663,181.899,189.987,359.645,467.262,217.5,342.448,298.158,233.03,277.861,214.032,307.84,194.411,195.142
185.768,190.127,189.943,185.574,218.997,183.044,190.621,359.219,489.511,218.218,350.237,304.819,229.332,275.082,222.626,313.215,191.926,197.182
176.393,192.309,189.291,184.191,218.119,178.226,188.783,373.826,528.952,219.615,376.271,303.721,226.615,280.968,216.274,304.896,192.463,197.629
176.025,195.109,190.949,186.939,213.349,179.97,190.966,389.812,565.555,233.714,391.492,317,227.974,277.904,214.418,309.218,194.626,199.979
171.869,193.311,192.591,184.215,212.977,180.522,188.702,399.812,554.632,229.901,398.087,304.57,225.461,273.861,212.556,299.037,196.22,195.868
168.108,191.9,188.596,187.199,211.622,180.255,193.528,395.279,546.525,227.145,397.86,308.963,227.326,274.633,216.135,306.787,197.678,195.197
169.005,191.334,190.491,186.228,216.061,184.973,191.67,394.824,550.855,229.42,405.171,307.916,232.016,277.046,209.453,305.63,193.874,193.039
166.108,189.377,193.689,187.429,217.68,180.579,192.7,412.605,561.383,226.508,430.488,312.507,228.148,280.235,218.906,315.707,193.649,197.511
167.499,189.234,189.372,186.058,215.253,183.296,193.285,407.813,564.823,232.015,429.361,303.715,232.457,278.598,213.174,307.537,203.287,195.034
169.021,188.287,190.234,186.4,214.07,180.012,188.283,396.757,512.826,222.664,425.388,298.946,231.355,283.932,212.474,300.066,199.809,195.811
168.285,186.59,187.33,182.554,215.593,179.699,188.84,376.967,453.259,215.515,408.739,301.369,227.747,276.349,210.479,299.029,194.923,195.505
165.507,188.584,182.681,186.801,217.445,181.726,188.213,376.469,403.726,201.679,418.395,309.349,229.464,271.331,212.388,306.08,193.329,197.395
165.591,186.168,187.257,183.584,215.785,180.042,195.921,381.005,379.281,198.34,413.425,333.017,233.477,274.698,215.809,304.896,199.757,199.108
166.71,192.605,186.906,185.438,211.032,188.603,213.243,361.297,353.395,190.191,389.174,397.96,254.312,283.783,212.897,306.019,201.428,197.258
166.252,187.668,183.906,182.104,216.858,198.432,225.394,354.643,336.223,189.263,368.776,465.55,296.914,283.954,211.247,302.535,202.517,194.074
167.925,194.225,192.002,188.864,228.375,222.931,226.13,330.565,327.281,187.569,343.876,478.114,358.576,320.584,211.124,306.707,207.559,198.455
166.568,192.266,190.609,190.564,256.645,245.16,217.457,326.078,324.276,187.989,337.853,448.836,412.599,376.972,213.838,299.971,211.126,196.139
165.154,193.916,195.947,204.86,305.404,253.931,208.004,319.889,315.901,185.424,326.957,398.262,444.135,502.601,224.332,308.282,211.589,194.529
163.329,196.615,198.451,224.257,360.282,238.997,195.068,313.112,308.08,186.011,325.512,362.651,409.007,604.68,248.318,311.348,213.512,195.032
167.419,198.275,205.86,259.521,389.645,222.135,188.649,313.877,312.068,188.42,315.936,350.98,371.112,665.918,292.018,311.875,220.002,195.313
165.98,199.469,209.106,289.961,388.407,208.758,191.685,307.328,300.818,183.714,310.846,328.919,326.181,633.847,352.744,325.008,225.557,198.395
164.159,202.025,220.732,312.714,348.988,197.412,188.513,306.458,290.508,183.271,319.669,326.144,294.497,550.388,414.338,343.077,228.092,188.855
165.899,205.295,234.572,314.494,315.189,190.764,184.977,296.737,293.55,181.137,316.214,311.305,276.082,473.527,422.535,383.311,233.126,194.974
167.155,221.699,261.009,289.508,271.788,188.872,189.689,298.672,297.642,178.527,312.729,302.933,265.553,405.164,385.859,440.572,249.183,199.413
167.434,245.881,263.515,252.012,251.18,184.752,184.172,299.065,294.814,185.637,305.502,307.564,253.01,368.235,321.506,440.734,272.757,197.774
171.239,263.148,236.34,229.397,242.515,182.478,183.002,295.337,290.16,184.45,311.247,297.245,248.668,340.765,287.756,396.54,278.668,202.984
169.9,244.457,214.602,214.634,239.323,182.395,184.474,291.964,292.39,185.832,309.472,295.483,241.638,325.317,262.568,371.09,262.089,202.553
168.584,215.025,202.502,199.588,223.134,181.728,180.864,300.784,291.441,183.489,309.997,288.43,244.599,306.619,237.159,337.199,237.27,201.453
167.196,203.734,198.979,193.412,224.576,184.535,185.083,300.496,295.307,188.225,314.773,293.423,242.372,294.612,239.185,328.146,229.619,201.897
166.095,196.01,194.521,194.794,222.762,182.655,183.683,301.603,296.252,183.779,314.893,283.517,238.957,298.114,228.321,323.755,216.998,199.589
167.494,191.725,192.53,183.906,221.497,181.064,186.394,308.076,303.392,184.584,308.184,293.02,240.062,289.58,225.279,312.098,211.436,198.118
164.015,188.838,191.077,189.993,217.866,182.076,183.111,315.812,310.257,189.897,326.465,295.906,236.276,289.42,222.318,309.045,205.859,198.613
168.358,191.455,191.064,190.034,224.869,180.949,185.519,318.882,314.988,185.24,322.201,291.668,238.78,293.915,220.397,318.622,202.396,198.703
166.137,188.518,189.14,190.402,222.41,179.522,186.485,316,312.412,183.786,321.104,294.614,236.224,287.534,222.762,310.662,200.116,195.418
165.845,186.658,191.974,187.688,213.558,185.909,178.73,307.723,310.322,185.057,316.987,285.748,238.092,284.48,216.759,308.992,201.938,195.584
165.01,185.848,191.1,184.538,217.305,180.917,185.113,311.056,300,183.061,317.9,293.292,234.487,287.854,212.932,308.973,195.656,197.537
166.692,187.52,191.947,186.591,219.209,183.581,182.917,305.87,292.835,181.233,311.361,281.443,236.612,284.253,213.453,311.332,197.698,195.684
164.841,190.344,189.798,188.201,217.814,181.061,183.021,308.149,299.472,183.969,309.167,285.144,235.799,276.274,213.582,309.492,196.76,197.042
164.795,186.314,187.791,186.952,220.517,184.654,183.417,302.993,293.031,185.469,309.455,286.319,235.115,280.783,215.018,310.511,199.839,209.274
167.584,185.25,193.815,187.538,220.613,182.762,182.698,299.806,289.598,182.21,310.401,285.909,238.52,277.203,214.738,303.899,199.418,230.413
169.47,188.055,187.987,185.559,216.843,180.324,180.034,293.462,295.661,182.565,313.334,279.883,230.849,283.537,216.55,311.79,198.814,239.003
166.35,184.871,189.172,187.002,220.384,182.797,182.036,297.495,294.136,182.084,304.1,282.96,243.158,309.345,236.941,333.136,220.606,257.924
166.879,191.27,192.777,187.969,224.724,185.65,185.319,293.312,285.148,180.122,305.291,285.101,259.276,346.135,270.803,377.138,234.401,292.768
168.322,194.262,191.94,187.971,222.733,185.172,181.772,300.156,286.366,181.813,301,287.443,262.336,379.278,297.138,427.83,252.069,315.871
169.123,196.559,192.074,194.443,221.14,187.985,179.353,291.112,282.78,179.176,301.278,292.017,275.293,418.577,352.403,480.596,264.99,335.605
169.525,193.941,192.043,189.971,220.953,183.611,182.745,292.987,278.186,185.836,311.732,290.279,277.671,419.295,356.756,517.261,271.131,342.771
166.774,194.492,191.385,190.896,222.875,182.848,184.002,291.947,281.453,183.943,306.127,300.064,284.868,422.132,377.903,542.899,261.168,338.011
171.065,193.877,192.309,193.097,219.834,184.65,187.064,295.717,293.116,179.92,310.12,296.597,286.411,434.673,385.185,576.247,270.587,338.205
165.768,189.662,188.97,192.012,225.044,183.603,184.715,300.451,282.707,184.282,312.936,306.352,293.224,466.078,409.279,614.952,268.369,353.584
167.313,189.568,190.479,190.315,225.343,181.954,186.121,294.154,281.3,183.927,302.843,309.262,300.773,448.801,406.853,613.971,266.656,357.084
167.501,189.918,190.555,187.794,217.776,182.139,186.006,296.498,283.901,182.26,306.448,309.53,282.766,430.221,390.238,613.753,260.119,360.387
166.247,195.875,189.981,192.269,219.358,180.846,189.443,294.993,285.436,181.24,301.284,312.862,293.477,451.217,426.076,669.718,284.406,382.789
170.337,195.398,191.681,192.293,221.029,181.363,187.5,295.543,286.123,184.141,304.311,311.393,289.905,469.861,435.335,718.559,308.054,405.795
180.015,218.734,214.47,210.182,246.378,184.971,187.172,298.333,283.472,185.779,306.957,326.057,323.546,599.014,554.926,895.806,376.705,452.282
195.885,248.059,248.194,233.7,276.843,191.709,189.5,298.234,280.559,186.565,320.923,357.178,362.145,761.907,640.091,1062.931,418.396,470.434
198.481,257.76,257.789,247.283,290.465,195.826,190.385,296.578,287.55,186.763,312.197,381.215,381.961,816.808,671.791,1141.433,438.037,485.063
194.372,257.182,254.298,237.341,289.122,194.566,194.762,297.761,281.898,185.859,317.261,374.151,400.072,824.918,663.397,1195.527,449.04,474.763
186.614,232.422,238.087,228.109,267.779,189.149,191.826,294.567,281.034,188.095,310.769,367.211,381.734,741.9,604.726,1169.431,426.468,476.839
189.453,242.969,233.406,222.269,261.401,193.495,187.781,296.784,281.552,187.695,305.819,352.315,368.849,737.167,617.597,1170.12,449.955,501.968
221.982,283.828,270.883,255.116,304.916,200.995,192.513,296.996,281.346,189.828,312.562,370.574,406.345,839.683,682.521,1295.391,494.389,514.442
226.902,305.682,305.702,306.174,359.703,205.667,197.004,302.098,281.809,187.508,309.181,371.081,401.092,875.822,696.494,1347.271,509.725,523.289
237.088,333.326,326.345,340.947,392.279,213.801,199.953,302.685,287.051,191.683,313.438,372.493,407.48,885.648,688.453,1322.011,519.837,520.626
249.574,358.377,350.6,358.366,421.328,220.625,199.704,295.906,285.366,187.649,307.472,376.369,417.043,879.915,699.562,1349.346,522.894,526.303
259.015,373.416,371.057,390.211,429.078,223.622,200.721,307.551,285.165,192.038,311.258,395.742,415.803,903.053,723.056,1365.928,531.431,537.01
270.198,414.188,401.183,425.496,471.567,231.524,208.66,302.902,287.855,193.645,316.448,413.171,435.02,936.673,730.624,1389.213,549.861,554.979
280.458,438.326,414.86,456.363,507.265,239.456,209.506,304.607,284.78,188.042,316.853,439.376,459.76,962.452,752.635,1405.652,559.198,546.426
283.643,451.639,434.789,476.588,523.683,243.37,215.336,311.344,284.838,190.676,327.1,439.956,462.178,977.1,754.421,1437.654,562.423,544.837
280.313,451.84,431.713,472.157,518.029,241.726,212.7,321.216,287.351,193.954,327.234,440.403,450.457,962.883,758.791,1403.926,562.448,545.666
279.768,446.904,431.081,462.477,509.25,243.757,216.513,312.219,281.579,189.782,323.632,438.819,434.885,919.224,726.935,1376.766,550.594,512.897
260.812,422.871,411.836,419.484,463.532,231.1,207.84,315.513,283.685,192.248,322.997,422.279,402.237,829.915,675.641,1319.548,514.04,477.392
243.011,400.078,386.445,393.659,418.483,223.823,202.385,309.359,287.765,184.05,318.676,404.785,380.566,732.342,607.818,1218.205,490.847,450.366
258.874,407.744,379.391,383.184,398.445,213.24,203.598,305.165,283.138,191.065,314.88,393.117,363.934,671.345,570.879,1163.037,489.371,449.747
288.874,437.498,429.813,428.743,448.674,225.177,209.355,314.572,277.821,189.954,321.839,413.456,387.046,762.509,623.412,1243.569,510.899,449.247
285.845,459.396,456.289,468.349,513.105,238.429,213.081,310.502,290.78,190.481,324.478,449.309,414.033,871.751,698.909,1317.383,530.631,465.934
281.913,484.262,467.657,496.547,545.256,253.101,222.319,329.12,286.915,188.546,345.686,479.446,445.967,917.783,733.218,1385.215,550.876,454.797
283.493,494.59,480.198,506.257,560.11,256.208,229.085,326.966,280.002,188.992,355.87,505.671,449.148,971.833,764.226,1418.277,552.792,461.234
271.689,450.604,456.819,472.031,528.64,254.378,220.855,320.645,284.869,190.985,339.438,484.497,436.352,885.548,695.709,1340.37,514.173,446.876
254.007,440.252,449.687,471.956,503.174,246.704,218.694,320.121,282.748,188.008,325.11,462.57,393.678,795.851,659.991,1298.84,488.569,398.192
218.427,388.492,398.491,439.494,447.785,232.125,210.102,312.621,287.307,185.397,320.254,417.289,353.079,652.573,610.079,1205.808,454.658,343.363
204.655,365.133,369.762,429.174,448.526,233.709,208.555,313.855,288.818,189.214,318.525,395.789,333.641,628.829,591.047,1128.351,408.532,299.137
194.879,342.443,348.121,433.639,528.689,247.247,210.266,315.877,290.85,183.656,315.288,389.977,334.612,684.69,583.765,1067.558,381.809,282.705
186.043,306.639,298.955,406.274,545.137,258.122,205.487,311.174,283.949,184.092,327.492,376.664,343.188,713.541,570.95,962.939,353.51,261.805
178.383,271.27,269.249,376.252,572.398,269.777,211.389,314.341,288.126,182.023,311.893,373.883,354.743,802.527,574.526,849.915,326.314,251.595
174.692,252.451,246.994,378.005,603.416,286.639,207.685,310.31,291.421,184.294,311.535,376.255,381.914,879.431,558.991,773.335,299.96,235.708
173.231,233.098,232.947,330.262,629.596,307.698,216.436,319.913,289.676,181.183,316.582,398.742,433.072,941.16,517.762,725.231,281.314,231.516
170.259,223.42,223.277,295.465,602.799,319.027,227.364,324.591,282.208,183.698,319.385,433.634,481.25,975.619,444.447,676.668,261.688,222.171
169.507,216.57,214.447,266.111,567.648,330.601,228.002,319.62,287.128,185.107,319.408,460.087,522.368,928.153,398.547,637.785,254.27,219.045
168.57,213.666,211.881,246.639,520.738,329.015,242.066,335.457,287.893,179.103,328.706,496.695,549.513,893.811,362.659,607.152,245.51,220.711
168.689,204.891,210.249,230.622,452.959,336.365,253.898,339.435,293.291,182.779,339.579,546.544,561.079,787.053,320.797,583.282,240.149,212.116
167.971,201.416,212.598,218.312,383.218,326.48,280.051,357.654,294.08,186.821,369.96,632.433,556.806,664.395,292.265,566.947,231.715,212.353
168.466,201.275,208.764,212.521,328.831,304.444,289.491,381.065,295.787,187.916,399.953,671.95,534.266,564.904,275.212,538.104,231.552,205.25
168.347,196.318,209.117,204.891,295.907,286.642,304.083,403.701,300.693,195.206,435.124,705.896,500.859,483.982,256.976,535.207,225.688,209.905
167.01,197.619,212.704,200.976,271.59,262.941,320.028,423.183,309.605,192.405,439.411,723.084,446.839,432.776,250.365,503.553,225.101,209.705
168.088,197.232,210.149,198.048,258.555,238.926,318.17,446.415,325.298,201.004,457.916,724.849,401.757,388.285,241.065,508.003,221.975,203.626
165.818,195.957,204.398,200.644,248.875,227.954,297.315,443.33,346.724,208.676,480.669,642.711,352.339,367.48,239.653,494.019,221.933,206.553
168.128,202.402,206.636,196.712,239.916,211.853,264.747,446.918,380.23,223.065,501.803,573.953,320.414,347.744,237.974,475.91,231.134,201.618
166.128,196.564,205.677,196.002,233.265,203.902,247.128,455.152,412.402,224.183,496.291,499.765,297.516,320.327,232.971,460.763,224.639,200.884
166.077,194.229,204.598,199.518,228.247,197.711,230.879,425.534,424.322,237.107,456.134,441.886,281.595,315.523,227.662,460.803,229.359,200.884
166.352,196.809,202.589,194.847,230.07,192.059,212.857,389.391,494.4,256.053,414.709,394.124,263.997,317.1,226.076,442.253,228.339,195.968
164.799,196.463,202.553,195.298,228.148,193.834,203.168,369.516,549.383,272.817,393.191,370.148,257.003,310.601,226.721,435.625,222.725,199.603
166.625,195.09,205.598,194.608,222.291,188.796,197.904,355.681,561.862,263.66,378.418,353.054,253.303,299.669,225.885,433.25,229.369,194.124
167.188,195.459,203.696,189.925,223.451,189.061,192.657,332.815,516.307,257.45,362.194,345.406,250.178,297.69,217.835,422.761,223.02,193.061
165.921,194.301,207.023,193.637,222.901,190.831,192.321,324.583,472.542,245.721,347.528,323.111,242.365,294.37,218.632,402.79,222.005,195.876
165.807,206.293,209.004,192.678,219.18,187.23,189.089,310.855,394.826,223.179,330.99,300.581,244.701,282.922,214.938,413.577,226.916,194.855
166.802,214.453,214.289,194.455,221.968,189.348,188.336,312.707,363.927,207.225,320.575,304.674,237.132,283.292,215.162,402.048,229.549,196.003
167.101,215.51,214.732,198.383,226.651,187.002,187.998,305.681,338.518,194.897,315.334,298.742,243.819,278.74,220.459,395.511,233.646,196.289
168.342,221.316,222.055,194.281,226.849,187.975,186.285,308.165,332.806,196,317.99,296.349,239.5,277.601,218.624,395.072,233.837,195.824
171.977,222.014,226.23,198.959,229.11,187.106,183.149,298.476,321.174,187.511,313.037,292.611,242.53,284.616,214.162,387.016,233.314,190.697
182.993,235.037,231.03,199.799,228.494,186.878,183.357,300.572,307.458,188.393,313.706,291.752,237.895,286.242,216.997,382.572,238.837,193.824
192.784,237.928,226.119,202.475,230.317,186.25,184.694,303.661,311.235,185.641,309.241,294.997,238.161,287.06,214.7,368.862,231.017,193.829
205.311,239.104,229.094,203.47,224.328,185.986,183.691,304.998,299.14,182.794,311.876,288.097,239.214,283.797,219.844,360.614,224.743,193.258
202.789,231.75,221.728,199.838,222.169,187.285,184.847,299.553,297.174,182.221,307.87,286.846,232.312,276.658,217.341,355.074,226.025,196.139
192.08,226.535,214.421,198.913,224.544,181.689,184.245,299.024,299.874,186.149,309.793,283.919,231.941,276.046,212.509,353.074,216.389,195.687
186.116,226.83,220.721,196.68,213.945,185.691,184.298,295.29,296.862,182.469,307.378,279.342,229.053,271.431,210.303,349.388,215.861,193.561
210.142,247.125,229.472,198.099,221.977,181.488,181.013,300.353,297.492,185.958,305.645,281.966,229.5,274.359,210.326,358.16,223.495,199.05
225.628,252.924,237.562,204.535,219.936,179.399,184.055,294.741,294.99,181.676,308.007,283.664,233.112,268.477,213.303,351.253,221.077,196.703
228.655,247.338,228.483,203.833,214.959,181.13,186.743,298.286,294.283,186.733,308.609,288.678,229.145,266.9,213.394,347.287,223.099,192.718
210.34,242.369,226.76,201.298,217.485,180.818,183.179,296.484,295.249,181.573,305.548,283.866,226.289,265.139,216.591,338.83,220.257,193.539
199.167,235.156,217.34,196.927,214.081,183.605,178.447,292.027,298.392,180.912,305.843,277.624,227.487,265.238,207.106,339.54,216.347,191.429
186.966,231.512,217.081,194.194,211.387,179.495,179.128,294.611,287.424,178.973,303.398,272.856,222.602,262.053,205.468,334.779,218.748,190.405
178.429,228.711,217.143,195.516,211.169,181.924,179.594,293.076,286.877,183.885,305.234,281.617,227.141,264.904,202.894,327.011,214.384,193.637
178.471,227.217,212.634,196.661,212.439,180.916,178.749,298.998,294.736,177.824,310.656,279.715,229.938,262.676,204.935,327.285,212.171,194.797
