T2R,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
196.998,277.221,307.347,297.064,470.705,556.703,368.827,293.497,256.331,322.642,294.431,400.233,359.302,497.677,364.818,297.689,240.267,205.22
195.692,278.481,304.181,287.57,413.32,570.254,373.917,297.25,256.948,337.542,306.848,409.329,354.042,446.151,334.5,287.826,241.399,203.995
196.289,263.121,287.591,273.523,374.48,544.303,390.409,303.304,258.351,335.087,316.547,428.09,338.671,392.644,308.637,280.193,236.045,199.881
195.629,264.228,287.699,268.478,340.676,516.595,403.512,312.247,271.266,355.718,332.476,417.885,315.512,349.401,298.262,271.854,227.453,201.549
193.225,261.329,285.129,267.915,321.615,456.47,427.878,336.551,270.81,362.328,356.533,426.984,292.784,328.338,294.672,273.737,225.966,202.17
191.781,251.449,280.94,262.898,299.369,425.151,436.602,346.509,291.093,379.674,367.262,420.539,264.549,308.555,297.105,273.255,229.136,199.069
193.67,249.088,278.114,259.336,291.326,390.616,426.815,367.674,298.206,388.602,376,401.134,250.068,297.199,295.745,271.536,222.433,199.012
192.284,244.532,271.885,256.603,285.147,362.104,426.035,380.984,310.173,397.82,385.9,404.084,238.042,278.893,291.557,271.625,222.649,194.949
189.495,244.666,272.751,255.875,285.004,348.067,399.492,380.301,309.278,402.913,381.189,374.06,231.122,280.332,296.585,266.185,224.397,198.328
189.987,241.495,266.769,250.705,275.871,331.031,364.691,392.323,330.944,415.275,374.764,333.292,219.63,270.206,291.315,260.931,219.987,192.414
190.078,237.354,260.774,258.454,277.784,321.335,333.728,394.307,340.907,417.663,367.104,311.086,215.314,275.948,290.937,255.726,219.392,198.695
185.624,234.628,261.771,248.428,269.714,321.593,321.374,405.237,352.815,427.97,358.701,297.87,213.351,267.126,288.034,257.122,215.236,194.356
186.604,234.642,259.402,249.334,267.273,316.589,308.122,379.535,361.948,432.163,336.776,277.2,209.409,265.393,285.802,254.727,212.833,194.374
186.896,232.705,257.353,250.875,268.236,311.511,299.945,350.354,362.274,457.892,313.64,269.193,210.002,264.153,276.864,253.11,216.329,194.142
186.395,226.35,251.014,247.22,267.261,311.511,292.533,328.443,371.016,463.161,295.148,265.113,210.622,260.638,275.205,246.613,213.767,193.298
187.318,228.33,254.987,243.955,261.964,312.793,291.778,319.921,385.23,484.945,283.531,255.716,210.65,259.889,274.786,246.981,215.008,192.306
186.742,227.182,247.866,244.121,272.054,306.949,288.299,300.449,406.669,504.119,273.661,253.2,207.904,256.596,265.257,247.947,213.299,193.186
184.948,224.72,249.456,243.444,260.349,308.656,283.248,297.889,433.956,522.095,265.341,249.837,205.274,255.758,262.507,249.206,216.499,193.825
188.012,227.478,250.667,243.071,261.349,298.129,280.37,295.627,431.722,517.794,266.1,244.66,206.938,250.887,259.872,246.391,217.867,196.573
186.853,228.188,251.495,241.334,268.638,306.176,285.313,289.402,417.202,501.199,260.037,249.302,206.627,252.306,256.174,246.876,226.258,199.657
186.13,231.57,253.992,243.506,257.791,303.877,282.087,282.544,384.27,458.623,251.396,246.305,206.524,248.893,251.455,253.448,238.696,211.846
186.945,230.536,253.549,238.123,263.951,306.63,285.049,279.87,346.5,419.811,250.421,242.556,207.821,251.162,252.778,253.508,248.408,222.783
185.098,230.407,253.996,237.802,262.748,300.438,280.041,270.778,312.194,383.066,246.185,243.053,203.954,248.068,250.982,258.053,258.151,218.751
185.836,233.955,261.398,243.426,264.281,302.434,284.368,270.155,302.145,357.716,248.167,238.498,200.574,244.349,257.17,263.033,259.188,219.838
187.128,241.136,271.553,243.525,262.707,299.677,278.99,264.329,283.827,346.998,242.073,241.138,205.155,249.923,264.16,276.654,280.98,238.401
188.967,243.34,276.269,244.731,258.777,306,284.045,268.579,282.21,325.087,243.394,233.65,205.89,250.445,271.501,282.742,290.889,246.53
194.051,247.754,285.248,249.712,258.883,299.374,281.809,269.063,264.294,312.028,241.884,237.953,204.262,245.033,269.603,284.949,299.026,251.142
214.388,267.873,300.841,252.404,257.604,304.407,280.15,266.171,258.79,305.108,241.067,236.901,203.191,248.933,268.598,286.65,319.841,268.611
241.823,296.184,316.475,255.166,262.565,298.037,280.116,259.377,254.589,306.964,238.195,238.418,201.789,249.8,265.917,284.517,319.488,283.467
262.91,311.492,320.999,267.352,263.703,297.881,277.388,266.756,249.508,298.25,241.841,233.352,201.042,247.315,256.537,275.48,316.817,284.43
277.087,334.627,331.989,272.298,269.428,306.92,276.423,262.576,240.464,297.343,236.195,235.185,203.36,255.049,258.862,271.265,316.286,292.04
287.834,337.246,332.466,275.208,270.604,297.421,277.055,262.326,243.843,290.655,236.98,234,203.09,249.15,248.789,256.856,298.809,296.027
300.1,352.877,324.985,272.731,278.189,301.853,281.783,261.892,243.722,282.975,237.179,235.889,202.6,247.304,248.772,246.191,289.674,311.299
302.765,345.702,318.377,273.629,285.077,302.061,279.518,259.111,237.835,285.466,238.285,233.955,207.014,247.343,246.303,241.751,278.468,311.246
299.19,348.774,325.679,276.676,291.365,309.419,279.156,263.82,239.843,286.119,233.083,236.549,203.608,248.717,244.236,230.507,263.666,318.199
303.145,347.9,322.918,272.516,308.527,326.221,286.102,263.642,242.165,279.949,234.118,234.508,200.851,252.626,247.002,229.641,257.025,320.212
304.09,348.716,323.868,276.702,311.887,325.765,284.894,258.003,243.133,286.15,234.12,230.374,202.515,248.677,242.771,227.299,252.153,325.715
304.716,347.095,326.248,281.345,321.131,335.869,282.116,257.161,241.798,284.926,234.055,232.78,203.672,248.478,239.945,229.709,242.313,334.636
304.231,361.515,339.322,287.626,335.027,353.096,291.537,260.889,243.073,277.941,234.407,237.249,206.767,251.156,242.667,222.691,235.85,326.435
299.41,364.729,347.833,303.393,352.665,357.335,284.24,257.937,236.238,276.79,232.648,233.93,209.231,250.338,244.166,225.509,231.272,332.054
299.5,365.352,354.741,303.272,361.527,361.793,289.055,253.592,241.964,273.752,234.02,230.177,203.853,250.59,242.624,222.628,230.329,304.869
293.255,367.161,364.619,316.452,360.59,361.497,284.169,257.544,239.472,282.676,233.823,233.342,205.449,255.228,242.543,223.173,227.85,291.574
273.192,362.049,368.724,309.229,353.942,362.444,284.724,263.75,235.331,278.553,235.461,234.506,209.767,250.47,242.866,227.318,219.63,266.73
250.484,344.093,352.591,302.664,344.198,348.687,285.447,266.782,233.452,270.79,235.23,232.506,206.356,252.322,242.763,226.456,219.437,242.851
235.54,312.877,335.38,291.376,324.417,333.992,276.805,257.342,239.44,278.292,229.106,236.123,206.248,251.309,241.379,230.285,220.903,224.246
224.441,290.977,330.671,285.988,313.608,325.176,279.636,258.424,237.742,275.585,238.524,228.156,202.998,252.812,247.36,237.177,215.703,216.848
212.442,281.758,339.015,288.35,308.763,323.89,282.476,265.073,239.117,282.335,235.685,233.136,205.441,255.681,253.502,245.86,221.371,215.294
208.052,284.538,348.879,300.631,300.408,319.56,283.526,264.585,236.25,281.021,236.234,233.545,204.041,254.574,262.244,262.533,233.63,211.456
203.419,295.509,377.411,327.172,295.234,316.517,283.817,262.057,241.883,280.417,240.659,232.957,204.221,257.592,290.56,294.896,265.613,212.246
206.282,317.18,424.231,380.123,304.468,314.677,287.778,260.443,241.815,284.18,239.486,236.412,206.723,266.712,340.556,351.662,310.267,224.221
200.517,354.46,463.699,443.118,348.754,319.634,287.132,269.215,249.827,287.824,237.807,237.195,212.024,292.444,407.241,395.485,326.668,224.821
202.239,364.508,492.93,513.75,401.755,332.577,284.972,259.877,241.911,289.019,239.077,240.216,215.897,323.536,462.733,432.391,333.443,222.622
199.366,365.633,490.581,568.789,475.647,348.239,289.569,263.231,238.016,289.489,242.047,244.613,220.671,355.27,518.377,442.053,319.701,216.937
196.177,356.987,481.952,627.049,544.696,371.781,286.933,263.528,237.883,292.091,242.293,243.741,223.144,392.236,565.695,436.979,299.578,209.811
197.164,349.659,459.782,648.674,584.941,391.644,293.906,271.867,243.073,295.439,246.022,245.401,233.843,434.325,603.732,434.04,274.371,202.205
192.952,324.939,430.395,658.484,651.594,417.581,299.535,265.079,244.512,298.227,245.337,254.16,249.522,490.418,638.439,409.911,251.967,199.58
191.172,299.15,394.098,589.542,645.455,432.313,311.88,273.301,242.129,294.614,250.486,260.204,267.777,528.206,615.18,375.995,239.87,194.999
190.176,284.246,342.544,485.69,621.272,452.049,310.085,271.044,242.653,297.985,254.055,266.533,278.912,531.611,524.754,328.275,232.087,196.372
190.447,262.939,312.983,396.355,604.254,462.56,312.925,265.057,241.645,305.015,257.169,277.302,300.005,550.335,448.197,295.976,227.321,196.531
190.739,260.884,296.821,351.87,569.635,473.699,320.9,273.266,248.706,302.922,259.242,293.274,319.062,575.512,396.2,274.253,222.626,193.094
185.022,247.217,286.751,306.104,527.396,496.086,318.409,279.421,245.649,309.678,261.12,307.961,332.412,534.53,337.402,258.504,218.27,194.557
188.97,242.363,278.934,284.222,456.495,500.045,329.553,276.975,254.065,312.244,265.287,324.204,347.566,492.234,314.399,250.327,213.762,194.225
186.254,236.705,276.52,269.664,388.306,485.317,330.051,276.832,247.492,314.578,271.069,338.858,343.385,437.93,292.957,244.028,215.721,193.949
187.931,238.72,267.975,268.036,352.768,469.125,337.539,279.81,251.323,324.176,276.823,361.78,338.733,384.494,284.003,238.114,215.296,191.977
189.608,239.37,268.087,263.804,323.097,460.127,350.821,291.873,262.052,335.398,293.691,368.031,324.029,353.263,273.364,237.717,213.168,192.847
187.143,234.68,274.816,257.016,303.768,426.409,358.984,294.652,264.532,341.805,301.51,376.833,301.868,330.099,262.46,239.347,215.139,194.233
185.496,230.922,273.678,253.128,296.671,398.626,360.931,305.013,266.367,364.371,319.165,364.2,283.22,306.61,262.941,240.527,213.311,190.381
186.873,230.286,274.63,254.605,289.128,367.658,381.89,316.367,275.222,358.761,332.681,353.946,258.257,293.384,259.734,246.388,210.999,192.048
187.608,230.734,275.069,249.201,283.236,358.194,393.549,324.297,276.089,369.47,344.789,356.891,247.632,284.731,264.399,246.576,213.614,191.722
186.067,227.038,274.458,252.662,274.014,335.859,405.657,335.339,287.665,370.203,338.341,361.027,235.677,279.786,262.647,246.468,213.376,190.028
183.822,225.683,264.136,251.08,274.266,325.407,384.787,340.389,294.685,385.602,338.093,332.179,227.764,275.791,268.441,243.778,210.588,191.437
184.405,228.662,269.309,248.983,271.914,321.595,351.287,354.848,316.423,402.413,340.996,320.117,221.4,272.773,276.417,247.059,216.908,192.717
187.693,224.515,265.592,254.068,267.746,320.804,331.978,373.845,338.536,409.97,338.309,297.872,215.225,272.34,271.839,241.674,208.242,190.558
184.259,226.219,263.397,248.927,265.41,317.266,317.781,384.899,359.617,414.989,340.819,283.387,214.861,264.89,265.426,241.852,208.674,192.088
182.595,222.744,257.412,247.99,273.642,316.851,313.614,393.956,361.613,418.682,342.736,277.813,211.019,261.221,264.39,239.16,211.136,191.548
185.275,224.041,260.395,247.296,264.766,314.366,308.136,367.741,352.581,428.129,315.049,266.798,206.076,259.625,264.922,242.9,209.978,190.958
182.899,220.513,255.61,244.445,264.836,308.554,301.126,331.468,352.23,448.909,297.62,259.152,204.225,259.114,261.321,239.823,210.984,188.519
185.372,221.671,256.45,239.274,264.203,309.141,293.429,318.557,368.827,474.606,280.152,253.648,202.914,255.607,260.544,238.544,211.786,191.536
182.222,221.143,256.245,245.061,266.822,304.566,293.455,314.446,413.843,522.669,273.539,251.842,203.098,256.984,259.875,239.399,213.801,190.477
183.319,218.817,253.577,244.023,265.07,305.853,292.969,302.418,451.145,562.136,260.732,251.195,205.552,253.28,257.013,240.128,210.132,190.38
184.173,221.367,248.557,240.823,260.752,302.442,293.492,311.339,483.177,596.305,257.514,248.963,202.802,257.982,255.892,240.576,212.517,189.385
184.676,219.462,247.463,240.504,262.423,299.247,284.669,302.516,518.444,595.998,256.754,245.829,204.976,253.546,249.145,235.182,207.818,191.099
182.954,218.907,247.166,239.912,261.428,297.274,289.537,306.547,507.016,601.786,251.03,246.866,201.789,250.211,248.147,231.802,210.686,189.854
183.253,216.373,247.404,238.471,258.455,297.63,286.937,291.981,508.512,588.826,252.524,243.333,199.953,246.963,247.889,232.328,207.283,190.948
187.593,216.9,244.952,241.31,261.121,301.166,287.014,289.554,481.706,556.282,248.165,240.733,200.824,250.08,254.056,233.447,212.195,190.304
183.758,218.306,240.53,239.146,256.158,301.497,282.258,275.459,435.573,481.6,241.104,242.601,202.02,247.145,243.952,229.892,211.817,188.663
185.055,219.613,256.46,241.497,268.577,302.695,287.443,272.247,374.266,424.261,235.24,235.146,203.312,249.718,248.238,234.948,211.288,191.156
186.755,221.313,255.294,238.492,260.288,298.372,285.927,269.468,331.089,394.511,236.683,246.043,201.791,250.769,249.994,241.491,212.02,192.637
184.196,219.558,262.287,245.211,254.858,300.378,284.309,272.177,313.573,363.002,239.738,241.961,204.554,247.522,247.043,239.832,210.73,189.572
183.09,219.815,273.166,248.241,260.372,296.446,286.998,266.405,298.726,349.64,237.266,241.72,206.091,251.467,249.932,244.516,210.708,190.068
186.107,221.795,282.293,256.728,262.574,299.397,287.14,264.117,281.5,332.193,235.535,243.321,205.23,247.859,254.503,249.661,213.159,193.427
184.433,225.529,293.007,250.43,263.059,296.824,282.047,266.861,273.625,330.244,237.488,239.416,204.583,248.272,258.821,248.957,216.259,193.633
187.322,224.001,292.094,254.662,260.511,299.348,281.057,275.12,267.202,317.682,243.112,241.835,201.907,247.76,255.934,250.827,214.122,190.398
185.67,229.71,295.255,261.444,261.716,298.067,287.837,273.816,268.48,312.398,241.563,242.436,202.264,248.54,261.844,250.436,216.618,190.826
185.447,226.679,291.263,260.872,259.637,298.759,284.553,268.75,262.367,302.905,236.825,236.611,205.948,252.273,258.839,249.109,212.453,189.115
185.534,225.74,289.785,258.88,258.234,296.757,285.394,260.358,251.323,301.576,237.175,231.455,202.527,246.92,255.152,250.254,214.486,189.412
186.114,225.107,285.18,257.761,258.836,296.427,279.646,259.741,254.863,295.686,234.764,237.412,204.532,251.441,253.194,244.799,211.63,188.439
184.84,223.074,277.738,256.024,257.205,290.47,281.128,263.193,249.698,292.4,237.746,233.317,202.72,248.552,255.3,249.766,210.37,190.88
184.57,222.531,274.357,252.946,258.538,292.93,284.136,262.62,248.577,294.939,235.667,234.823,205.204,246.077,251.252,241.249,210.329,191.354
185.169,226.197,275.872,252.551,254.11,293.973,278.856,262,251.798,291.439,235.62,229.004,202.421,247.777,254.537,240.814,215.058,191.646
186.854,223.623,276.751,247.998,258.381,286.362,279.809,263.766,249.992,291.903,232.774,233.29,204.331,247.847,251.933,241.694,209.667,192.773
183.728,222.344,269.913,247.698,253.948,288.065,274.656,264.687,248.137,288.72,237.982,221.665,203.346,244.942,251.53,236.707,211.961,189.502
187.941,223.605,269.101,253.383,261.514,294.303,279.874,260.478,244.488,287.339,233.921,228.158,204.755,250.098,254.662,241.907,215.17,192.709
185.784,219.845,264.793,249.957,258.471,292.403,274.419,260.994,243.766,286.674,231.713,229.811,203.65,250.441,247.124,234.258,210.72,192.779
185.23,222.893,267.731,255.797,256.996,294.072,282.459,262.392,244.782,278.871,237.423,227.348,203.118,249.635,248.863,239.66,208.176,189.406
183.722,221.16,261.113,241.77,252.612,290.086,276.638,261.022,243.319,284.962,233.382,228.237,203.934,244.396,247.118,234.836,209.057,191.821
184.801,222.987,259.831,246.763,258.714,282.928,279.935,262.956,238.915,276.542,232.502,227.848,206.961,248.843,250.963,234.931,214.326,190.968
184.241,221.402,260.404,241.09,254.453,290.266,276.904,258.968,242.802,278.275,233.679,220.412,204.554,244.668,250.539,235.719,211.082,192.373
182.74,222.725,259.253,247.957,252.682,291.74,277.998,256.092,237.948,272.703,235.817,225.946,209.439,249.55,247.725,234.481,213.261,192.68
184.31,222.872,260.637,247.12,252.932,292.814,280.984,260.835,242.032,278.648,233.305,226.218,209.892,243.892,246.798,232.602,214.253,192.712
184.747,218.046,255.474,247.31,252.885,285.785,281.683,263.231,243.286,276.962,237.171,223.07,205.961,242.399,246.233,234.096,212.753,190.232
183.987,218.035,256.269,244.054,257.067,289.018,279.756,268.57,231.669,282.434,239.738,221.578,206.792,242.88,246.159,236.904,210.625,191.717
184.998,219.134,257.187,242.698,258.209,288.834,283.535,262.361,237.185,274.862,236.858,222.702,203.87,246.619,246.07,235.11,213.774,192.716
184.845,217.526,255.841,247.541,255.835,290.892,276.978,266.978,240.871,279.106,235.724,222.689,208.459,247.469,248.492,230.456,217,190.319
185.654,216.702,252.973,242.397,256.829,285.278,274.935,262.085,234.665,275.386,229.502,219.969,212.201,249.372,244.62,230.128,210.801,190.923
184.465,222.62,253.875,244.012,258.108,285.658,277.675,259.734,236.839,281.199,229.323,218.763,207.99,250.319,244.889,232.59,213.475,190.785
184.665,217.018,250.759,248.08,259.164,282.781,274.264,259.386,239.101,277.008,233.425,223.833,208.319,251.304,245.54,231.606,209.745,192.441
182.867,222.776,249.902,242.631,254.946,290.984,282.11,262.573,238.427,279.489,231.872,225.551,211.829,246.177,249.659,231.556,211.093,195.48
183.708,219.545,247.681,241.523,257.489,293.832,283.6,255.807,237.089,275.356,232.921,223.788,211.637,250.116,251.045,233.838,211.692,192.301
185.267,217.348,244.813,242.014,255.854,289.847,281.691,258.753,234.391,274.818,231.281,226.661,213.812,251.337,245.671,230.457,213.928,192.527
184.595,219.512,245.111,240.698,249.824,289.409,281.28,256.035,245.621,275.203,228.228,223.16,215.341,248.283,245.971,228.295,210.43,191.563
185.992,217.303,245.547,242.236,256.009,282.814,278.138,253.972,241.468,277.953,235.067,221.496,217.188,244.984,244.114,232.735,209.464,192.342
182.675,219.398,244.677,241.842,249.935,289.28,280.673,265.503,238.004,273.511,232.596,223.842,214.258,244.84,247.264,228.247,214.475,192.837
185.495,218.646,243.084,241.248,249.719,288.299,281.146,255.639,236.823,272.523,232.839,217.883,216.235,249.577,241.816,227.199,214.154,192.735
184.342,222.749,250.82,243.09,249.592,291.755,278.451,256.62,237.202,275.028,240.992,218.27,218.716,248.303,248.89,230.71,208.482,192.561
183.561,218.1,242.248,240.194,257.721,287.051,277.254,256.462,242.161,274.225,238.268,218.765,215.363,241.78,247.844,226.612,211.493,191.686
185.114,217.748,246.916,241.648,255.124,293.129,278.951,259.396,245.706,274.155,232.305,221.473,215.534,244.828,249.399,231.729,212.037,193.667
183.266,220.371,246.885,242.795,246.5,289.734,277.315,255.722,237.496,272.142,234.998,222.36,211.306,242.181,247.129,225.297,211.182,192.915
184.061,222.243,248,239.26,256.356,293.984,279.709,265.56,240.734,275.144,238.817,220.307,210.779,248.703,245.787,226.311,211.224,191.606
185.814,217.936,243.028,237.917,253.487,289.262,280.264,254.88,240.815,273.657,231.543,222.393,206.912,246.972,244.623,227.65,214.351,193.036
185.455,219.914,243.148,243.622,252.996,292.789,283.124,258.057,236.98,272.79,236.157,226.988,207.861,247.933,246.554,224.016,210.737,193.143
185.231,217.488,243.626,238.522,252.336,292.812,281.402,258.301,231.286,274.434,227.185,221.947,205.507,245.168,248.607,224.239,214.93,189.953
187.445,219.265,244.681,242.397,256.75,296.802,279.911,258.661,243.605,275.163,232.191,231.377,208.919,244.605,246.28,225.63,212.172,193.569
184.549,215.482,239.252,241.721,252.975,295.348,277.323,260.032,238.762,271.053,231.13,227.683,206.814,246.807,246.485,229.305,214.499,193.006
182.689,216.045,242.077,239.844,253.385,294.264,277.685,259.358,235.036,267.396,233.604,222.648,204.701,247.343,248.826,226.18,214.991,191.949
184.27,217.577,245.172,242.18,255.144,294.006,280.445,260.687,233.641,270.195,230.573,225.747,206.111,249.24,245.913,230.533,214.475,193.939
184.593,220.965,242.916,237.334,256.66,295.763,281.156,263.82,232.048,273.958,229.644,222.646,204.076,248.234,243.11,227.684,214.35,193.463
184.707,217.757,246.03,242.946,259.406,296.448,277.717,259.199,236.444,273.377,229.413,229.379,206.801,249.586,250.069,227.472,214.368,194.647
183.78,221.239,245.564,242.185,255.232,301.352,280.079,256.396,235.71,276.028,236.61,226.823,203.603,250.26,247.855,226.706,213.546,192.322
187.32,217.013,246.665,241.957,258.007,290.63,281.589,263.247,232.935,271.763,226.453,225.173,204.211,246.234,247.921,225.637,214.624,191.602
181.834,220.11,242.824,242.324,260.367,294.117,279.758,263.646,235.528,274.144,224.78,228.247,205.848,252.723,248.223,226.239,216.616,192.747
184.977,220.591,244.679,243.217,262.826,292.411,282.329,259.339,242.246,267.949,225.28,228.617,204.11,250.249,249.354,226.831,213.811,192.311
184.429,218.932,244.432,240.896,260.155,293.881,280.173,263.462,236.956,270.237,228.213,231.922,202.828,250.585,246.736,226.685,213.221,192.346
183.588,219.988,244.84,239.901,261.613,299.91,276.64,267.538,237.129,272,228.258,230.516,203.422,249.218,248.334,229.013,211.389,193.472
187.565,217.17,244.94,242.586,256.462,290.636,281.657,259.165,234.04,272.485,225.199,233.926,203.012,248.997,248.034,230.819,212.847,193.098
183.116,220.524,249.239,245.861,258.092,298.012,274.425,252.348,239.177,271.39,227.346,233.949,198.449,251.556,246.756,232.048,213.474,194.373
185.167,223.705,248.207,242.754,260.236,292.282,285.392,267.839,234.177,270.919,228.146,234.053,201.152,249.794,248.848,227.354,212.121,193.054
185.528,219.978,245.79,238.57,259.475,300.896,277.719,258.139,234.976,272.212,227.278,234.42,201.666,250.626,247.008,225.052,214.711,192.509
186.673,219.27,247.447,240.425,259.808,296.18,274.486,260.269,236.895,270.966,227.346,231.911,199.848,247.769,247.178,230.059,213.779,193.025
184.388,222.685,249.094,242.341,261.392,299.654,283.165,257.165,240.685,272.172,228.732,235.444,200.463,248.45,252.483,227.222,214.961,194.254
185.929,218.28,248.238,241.802,260.912,293.701,279.583,256.408,234.274,278.845,230.268,236.979,205.527,248.822,250.944,228.568,214.637,193.827
185.807,223.661,245.554,242.341,258.561,298.904,278.815,261.5,236.673,272.345,229.557,240.51,198.956,246.208,248.255,228.004,213.346,194.93
184.371,220.648,243.581,241.619,261.541,298.853,286.344,261.241,235.508,270.275,229.402,234.512,200.208,247.288,247.454,229.269,213.811,190.658
183.847,221.175,246.717,243.614,260.534,290.209,273.197,264.69,233.669,271.909,230.632,236.16,199.291,251.185,247.225,227.75,215.299,191.758
185.941,218.228,248.385,239.78,261.187,300.902,280.681,262.918,232.25,270.756,232.878,234.424,198.194,247.862,252.693,228.376,215.989,192.82
186.683,219.698,244.806,238.333,264.011,298.742,280.591,257.101,241.073,272.379,230.935,236.097,200.432,247.46,248.479,228.488,213.072,193.727
185.142,221.735,248.127,238.704,256.385,297.354,279.803,264.209,231.637,268.769,229.187,234.848,202.034,253.978,252.309,230,213.463,193.453
187.801,219.051,249.104,240.038,260.451,296.031,280.018,263.997,231.21,272.585,227.404,234.315,203.975,254.04,248.247,228.343,218.701,194.441
186.855,222.28,245.602,242.461,263.25,299.106,282.547,268.706,235.149,274.042,230.163,234.961,201.448,253.282,245.653,232.729,218.671,195.301
183.958,221.185,245.959,246.35,263.131,294.18,278.114,258.361,234.23,274.773,225.626,231.901,202.37,249.171,247.84,231.39,213.861,196.125
186.639,218.806,250.114,244.012,267.379,296.714,282.646,259.377,234.516,272.53,230.045,234.967,199.498,252.501,252.317,230.464,217.053,194.695
185.595,223.853,245.526,241.433,267.996,292.607,284.246,260.313,234.621,278.941,229.799,230.16,205.448,251.151,249.052,229.432,213.73,194.446
187.641,223.366,247.076,243.224,261.469,294.789,276.449,262.38,230.69,272.015,230.11,233.825,202.24,254.648,249.101,228.241,214.808,192.974
183.872,221.606,246.409,244.251,265.421,296.681,279.955,254.924,239.556,277.18,228.537,233.136,204.061,257.408,252.82,228.35,215.204,195.899
186.673,220.62,246.671,240.768,260.36,294.241,289.126,265.788,241.048,265.729,228.878,233.018,203.738,251.288,252.826,229.528,214.164,193.446
184.854,223.464,246.745,249.147,261.671,294.006,281.305,265.073,236.028,274.265,227.902,227.815,203.733,251.215,249.616,230.391,215.333,194.551
186.614,221.224,249.172,243.319,264.155,293.939,284.858,261.294,237.073,274.305,230.055,223.901,204.951,252.797,250.857,231.82,213.476,192.531
187.914,223.844,247.949,247.237,264.588,295.661,279.226,263.991,245.125,271.769,228.396,227.724,207.557,251.654,249.671,231.636,219.858,197.328
188.102,223.417,252.447,238.91,260.802,296.36,278.516,267.886,243.77,277.9,233.803,227.136,209.791,254.338,255.261,234.835,220.097,200.489
188.074,223.642,250.959,249.194,262.491,291.734,285.986,263.079,238.585,276.79,230.335,224.453,208.938,257.148,256.898,236.305,221.749,204.33
189.972,223.426,249.807,241.91,258.914,292.423,282.695,260.494,246.56,271.93,230.994,227.519,207.122,258.266,253.197,234.19,222.966,209.119
186.671,223.628,251.485,247.369,257.617,299.618,274.53,262.905,232.081,271.82,224.425,225.045,206.223,258.939,252.469,232.31,221.953,202.422
188.875,218.061,251.139,242.617,256.714,296.364,282.6,260.991,244.891,272.85,231.01,224.37,207.833,259.365,251.284,235.931,218.914,202.43
187.186,224.376,247.442,246.856,260.423,295.133,279.906,258.718,238.246,275.335,229.055,228.126,207.458,256.212,252.446,234.964,217.096,198.962
188.431,222.838,253.52,245.184,262.147,290.638,280.896,264.918,236.206,278.708,230.278,227.3,213.529,258.598,250.698,237.029,218.958,200.111
189.582,227.285,256.128,248.002,261.081,296.589,287.348,272.339,243.536,266.951,225.049,224.082,206.436,257.039,254.602,238.191,218.862,203.135
189.124,226.752,255.767,246.412,264.338,288.888,284.018,261.297,238.754,274.267,228.827,222.195,213.424,262.396,255.48,238.505,223.189,201.3
189.387,231.54,249.786,247.51,258.944,292.039,284.431,271.646,236.468,274.508,224.734,221.23,211.633,259.656,257.759,235.427,215.878,202.227
188.508,227.359,256.383,245.823,261.815,296.843,281.715,269.829,245.444,273.458,226.026,223.903,214.304,258.772,256.536,239.573,219.572,200.217
187.799,223.48,253.363,249.009,262.734,293.243,284.224,264.095,247.633,274.112,230.191,220.496,211.742,258.585,253.571,236.18,219.275,196.66
188.572,230.243,260.219,247.522,262.469,296.358,284.998,268.835,240.867,273.905,225.734,222.905,212.86,259.896,255.376,241.387,223.176,200.316
186.4,227.841,260.089,248.21,259.594,293.331,283.469,266.44,241.56,272.341,225.856,227.724,210.201,259.05,253.716,247.848,225.607,205.535
189.224,229.899,262.661,250.286,263.781,290.211,285.451,266.259,242.246,278.106,224.502,223.105,212.672,258.304,256.329,241.492,223.714,207.307
189.06,230.624,253.793,248.248,261.802,295.677,286.801,262.731,243.512,272.019,222.075,226.599,213.865,257.331,255.454,239.16,221.707,202.981
191.698,231.386,257.177,249.104,265.522,296.354,285.1,267.301,247.056,278.352,224.876,222.782,213.27,257.915,256.523,242.928,223.866,204.094
185.955,227.276,253.267,250.893,265.005,290.331,283.329,262.709,242.105,275.163,223.785,224.975,216.27,261.267,254.054,240.721,221.253,200.226
187.016,231.155,255.558,246.596,262.732,293.744,278.404,268.193,241.976,271.803,222.526,223.13,213.052,259.697,251.232,246.004,221.445,200.211
194.82,243.205,275.892,259.393,264.505,291.454,281.687,264.307,249.323,271.65,224.331,228.393,217.76,263.436,266.291,262.209,242.007,223.341
203.731,259.67,297.889,267.31,269.71,294.708,282.825,263.073,245.899,278.646,230.756,228.601,214.375,267.083,274.969,276.323,261.078,243.205
235.902,275.028,321.609,287.161,271.619,300.352,287.984,262.839,234.266,278.61,227.459,224.263,215.662,260.654,285.289,282.702,265.455,260.181
261.524,293.723,349.605,321.269,288.888,297.646,284.774,262.225,238.621,276.758,228.179,228.512,212.995,268.777,295.402,281.586,271.728,264.368
269,298.66,372.935,338.664,295.108,300.849,286.457,266.835,248.383,276.11,224.62,230.42,212.508,263.071,287.459,273.695,270.122,260.225
277.839,304.463,376.037,339.075,292.89,298.362,283.415,262.047,237.528,274.337,224.833,230,211.899,261.835,278.103,267.593,265.3,261.737
290.012,314.215,384.331,326.688,289.212,295.245,280.498,263.582,238.274,278.735,227.579,226.761,215.174,262.942,273.037,262.807,264.166,269.551
